bank_credit_id,settlement_id,utr,credit_date,amount,currency,bank_status,reference
bnk_EH25080400498,setl_EH2508040498,EH2025080400000498,2025-08-04,25165510,INR,credited,RZP-0400000498
bnk_EH25080500499,setl_EH2508050499,EH2025080500000499,2025-08-05,50636842,INR,credited,RZP-0500000499
bnk_EH25080600500,setl_EH2508060500,EH2025080600000500,2025-08-06,23056706,INR,credited,RZP-0600000500
bnk_EH25080700501,setl_EH2508070501,EH2025080700000501,2025-08-07,21607402,INR,credited,RZP-0700000501
bnk_EH25080800502,setl_EH2508080502,EH2025080800000502,2025-08-08,23351083,INR,credited,RZP-0800000502
bnk_EH25081000503,setl_EH2508100503,EH2025081000000503,2025-08-10,34489614,INR,credited,RZP-1000000503
bnk_EH25081100504,setl_EH2508110504,EH2025081100000504,2025-08-11,22408388,INR,credited,RZP-1100000504
bnk_EH25081200505,setl_EH2508120505,EH2025081200000505,2025-08-12,47171697,INR,credited,RZP-1200000505
bnk_EH25081300506,setl_EH2508130506,EH2025081300000506,2025-08-13,12501626,INR,credited,RZP-1300000506
bnk_EH25081400507,setl_EH2508140507,EH2025081400000507,2025-08-14,16558548,INR,credited,RZP-1400000507
bnk_EH25081500508,setl_EH2508150508,EH2025081500000508,2025-08-15,26965721,INR,credited,RZP-1500000508
bnk_EH25081700509,setl_EH2508170509,EH2025081700000509,2025-08-17,27104134,INR,credited,RZP-1700000509
bnk_EH25081800510,setl_EH2508180510,EH2025081800000510,2025-08-18,24633470,INR,credited,RZP-1800000510
bnk_EH25081900511,setl_EH2508190511,EH2025081900000511,2025-08-19,30628812,INR,credited,RZP-1900000511
bnk_EH25082000512,setl_EH2508200512,EH2025082000000512,2025-08-20,22145042,INR,credited,RZP-2000000512
bnk_EH25082100513,setl_EH2508210513,EH2025082100000513,2025-08-21,26024087,INR,credited,RZP-2100000513
bnk_EH25082200514,setl_EH2508220514,EH2025082200000514,2025-08-22,23540627,INR,credited,RZP-2200000514
bnk_EH25082400515,setl_EH2508240515,EH2025082400000515,2025-08-24,22778809,INR,credited,RZP-2400000515
bnk_EH25082500516,setl_EH2508250516,EH2025082500000516,2025-08-25,18826583,INR,credited,RZP-2500000516
bnk_EH25082600517,setl_EH2508260517,EH2025082600000517,2025-08-26,43263382,INR,credited,RZP-2600000517
bnk_EH25082700518,setl_EH2508270518,EH2025082700000518,2025-08-27,26508299,INR,credited,RZP-2700000518
bnk_EH25082800519,setl_EH2508280519,EH2025082800000519,2025-08-28,19586674,INR,credited,RZP-2800000519
bnk_EH25082900520,setl_EH2508290520,EH2025082900000520,2025-08-29,34113420,INR,credited,RZP-2900000520
bnk_EH25083100521,setl_EH2508310521,EH2025083100000521,2025-08-31,15245567,INR,credited,RZP-3100000521
bnk_EH25090100522,setl_EH2509010522,EH2025090100000522,2025-09-01,37680722,INR,credited,RZP-0100000522
bnk_EH25090200523,setl_EH2509020523,EH2025090200000523,2025-09-02,49714431,INR,credited,RZP-0200000523
bnk_EH25090300524,setl_EH2509030524,EH2025090300000524,2025-09-03,34003545,INR,credited,RZP-0300000524
bnk_EH25090400525,setl_EH2509040525,EH2025090400000525,2025-09-04,35937586,INR,credited,RZP-0400000525
bnk_EH25090500526,setl_EH2509050526,EH2025090500000526,2025-09-05,24270645,INR,credited,RZP-0500000526
bnk_EH25090700527,setl_EH2509070527,EH2025090700000527,2025-09-07,32192856,INR,credited,RZP-0700000527
bnk_EH25090800528,setl_EH2509080528,EH2025090800000528,2025-09-08,14151535,INR,credited,RZP-0800000528
bnk_EH25090900529,setl_EH2509090529,EH2025090900000529,2025-09-09,51560485,INR,credited,RZP-0900000529
bnk_EH25091000530,setl_EH2509100530,EH2025091000000530,2025-09-10,42013148,INR,credited,RZP-1000000530
bnk_EH25091100531,setl_EH2509110531,EH2025091100000531,2025-09-11,17849927,INR,credited,RZP-1100000531
bnk_EH25091200532,setl_EH2509120532,EH2025091200000532,2025-09-12,25722787,INR,credited,RZP-1200000532
bnk_EH25091400533,setl_EH2509140533,EH2025091400000533,2025-09-14,18050456,INR,credited,RZP-1400000533
bnk_EH25091500534,setl_EH2509150534,EH2025091500000534,2025-09-15,23557000,INR,credited,RZP-1500000534
bnk_EH25091600535,setl_EH2509160535,EH2025091600000535,2025-09-16,39981329,INR,credited,RZP-1600000535
bnk_EH25091700536,setl_EH2509170536,EH2025091700000536,2025-09-17,20069420,INR,credited,RZP-1700000536
bnk_EH25091800537,setl_EH2509180537,EH2025091800000537,2025-09-18,19742128,INR,credited,RZP-1800000537
bnk_EH25091900538,setl_EH2509190538,EH2025091900000538,2025-09-19,37099412,INR,credited,RZP-1900000538
bnk_EH25092100539,setl_EH2509210539,EH2025092100000539,2025-09-21,19819261,INR,credited,RZP-2100000539
bnk_EH25092200540,setl_EH2509220540,EH2025092200000540,2025-09-22,14500937,INR,credited,RZP-2200000540
bnk_EH25092300541,setl_EH2509230541,EH2025092300000541,2025-09-23,49329884,INR,credited,RZP-2300000541
bnk_EH25092400542,setl_EH2509240542,EH2025092400000542,2025-09-24,29317534,INR,credited,RZP-2400000542
bnk_EH25092500543,setl_EH2509250543,EH2025092500000543,2025-09-25,23790412,INR,credited,RZP-2500000543
bnk_EH25092600544,setl_EH2509260544,EH2025092600000544,2025-09-26,20402171,INR,credited,RZP-2600000544
bnk_EH25092800545,setl_EH2509280545,EH2025092800000545,2025-09-28,29538328,INR,credited,RZP-2800000545
bnk_EH25092900546,setl_EH2509290546,EH2025092900000546,2025-09-29,17674038,INR,credited,RZP-2900000546
bnk_EH25093000547,setl_EH2509300547,EH2025093000000547,2025-09-30,50725802,INR,credited,RZP-3000000547
bnk_EH25100100548,setl_EH2510010548,EH2025100100000548,2025-10-01,28641420,INR,credited,RZP-0100000548
bnk_EH25100200549,setl_EH2510020549,EH2025100200000549,2025-10-02,30701137,INR,credited,RZP-0200000549
bnk_EH25100300550,setl_EH2510030550,EH2025100300000550,2025-10-03,18562748,INR,credited,RZP-0300000550
bnk_EH25100500551,setl_EH2510050551,EH2025100500000551,2025-10-05,15100950,INR,credited,RZP-0500000551
bnk_EH25100600552,setl_EH2510060552,EH2025100600000552,2025-10-06,33975080,INR,credited,RZP-0600000552
bnk_EH25100700553,setl_EH2510070553,EH2025100700000553,2025-10-07,48471552,INR,credited,RZP-0700000553
bnk_EH25100800554,setl_EH2510080554,EH2025100800000554,2025-10-08,43687219,INR,credited,RZP-0800000554
bnk_EH25100900555,setl_EH2510090555,EH2025100900000555,2025-10-09,22761555,INR,credited,RZP-0900000555
bnk_EH25101000556,setl_EH2510100556,EH2025101000000556,2025-10-10,26101535,INR,credited,RZP-1000000556
bnk_EH25101200557,setl_EH2510120557,EH2025101200000557,2025-10-12,20508396,INR,credited,RZP-1200000557
bnk_EH25101300558,setl_EH2510130558,EH2025101300000558,2025-10-13,31286198,INR,credited,RZP-1300000558
bnk_EH25101400559,setl_EH2510140559,EH2025101400000559,2025-10-14,44050444,INR,credited,RZP-1400000559
bnk_EH25101500560,setl_EH2510150560,EH2025101500000560,2025-10-15,18370815,INR,credited,RZP-1500000560
bnk_EH25101600561,setl_EH2510160561,EH2025101600000561,2025-10-16,22795997,INR,credited,RZP-1600000561
bnk_EH25101700562,setl_EH2510170562,EH2025101700000562,2025-10-17,15799364,INR,credited,RZP-1700000562
bnk_EH25101900563,setl_EH2510190563,EH2025101900000563,2025-10-19,30675127,INR,credited,RZP-1900000563
bnk_EH25102000564,setl_EH2510200564,EH2025102000000564,2025-10-20,18582325,INR,credited,RZP-2000000564
bnk_EH25102100565,setl_EH2510210565,EH2025102100000565,2025-10-21,66059359,INR,credited,RZP-2100000565
bnk_EH25102200566,setl_EH2510220566,EH2025102200000566,2025-10-22,31500031,INR,credited,RZP-2200000566
bnk_EH25102300567,setl_EH2510230567,EH2025102300000567,2025-10-23,18487031,INR,credited,RZP-2300000567
bnk_EH25102400568,setl_EH2510240568,EH2025102400000568,2025-10-24,20611935,INR,credited,RZP-2400000568
bnk_EH25102600569,setl_EH2510260569,EH2025102600000569,2025-10-26,22429206,INR,credited,RZP-2600000569
bnk_EH25102700570,setl_EH2510270570,EH2025102700000570,2025-10-27,20696167,INR,credited,RZP-2700000570
bnk_EH25102800571,setl_EH2510280571,EH2025102800000571,2025-10-28,47700301,INR,credited,RZP-2800000571
bnk_EH25102900572,setl_EH2510290572,EH2025102900000572,2025-10-29,21295511,INR,credited,RZP-2900000572
bnk_EH25103000573,setl_EH2510300573,EH2025103000000573,2025-10-30,17129137,INR,credited,RZP-3000000573
bnk_EH25103100574,setl_EH2510310574,EH2025103100000574,2025-10-31,15552000,INR,credited,RZP-3100000574
bnk_EH25110200575,setl_EH2511020575,EH2025110200000575,2025-11-02,21901324,INR,credited,RZP-0200000575
bnk_EH25110300576,setl_EH2511030576,EH2025110300000576,2025-11-03,27688536,INR,credited,RZP-0300000576
bnk_EH25110400577,setl_EH2511040577,EH2025110400000577,2025-11-04,53893709,INR,credited,RZP-0400000577
bnk_EH25110500578,setl_EH2511050578,EH2025110500000578,2025-11-05,19478138,INR,credited,RZP-0500000578
bnk_EH25110600579,setl_EH2511060579,EH2025110600000579,2025-11-06,31298805,INR,credited,RZP-0600000579
bnk_EH25110700580,setl_EH2511070580,EH2025110700000580,2025-11-07,28073449,INR,credited,RZP-0700000580
bnk_EH25110900581,setl_EH2511090581,EH2025110900000581,2025-11-09,24053015,INR,credited,RZP-0900000581
bnk_EH25111000582,setl_EH2511100582,EH2025111000000582,2025-11-10,22466926,INR,credited,RZP-1000000582
bnk_EH25111100583,setl_EH2511110583,EH2025111100000583,2025-11-11,60180555,INR,credited,RZP-1100000583
bnk_EH25111200584,setl_EH2511120584,EH2025111200000584,2025-11-12,34573593,INR,credited,RZP-1200000584
bnk_EH25111300585,setl_EH2511130585,EH2025111300000585,2025-11-13,35431545,INR,credited,RZP-1300000585
bnk_EH25111400586,setl_EH2511140586,EH2025111400000586,2025-11-14,35753663,INR,credited,RZP-1400000586
bnk_EH25111600587,setl_EH2511160587,EH2025111600000587,2025-11-16,14300396,INR,credited,RZP-1600000587
bnk_EH25111700588,setl_EH2511170588,EH2025111700000588,2025-11-17,14259087,INR,credited,RZP-1700000588
bnk_EH25111800589,setl_EH2511180589,EH2025111800000589,2025-11-18,47708070,INR,credited,RZP-1800000589
bnk_EH25111900590,setl_EH2511190590,EH2025111900000590,2025-11-19,28979199,INR,credited,RZP-1900000590
bnk_EH25112000591,setl_EH2511200591,EH2025112000000591,2025-11-20,27574644,INR,credited,RZP-2000000591
bnk_EH25112100592,setl_EH2511210592,EH2025112100000592,2025-11-21,26428311,INR,credited,RZP-2100000592
bnk_EH25112300593,setl_EH2511230593,EH2025112300000593,2025-11-23,40410868,INR,credited,RZP-2300000593
bnk_EH25112400594,setl_EH2511240594,EH2025112400000594,2025-11-24,21891201,INR,credited,RZP-2400000594
bnk_EH25112500595,setl_EH2511250595,EH2025112500000595,2025-11-25,45608894,INR,credited,RZP-2500000595
bnk_EH25112600596,setl_EH2511260596,EH2025112600000596,2025-11-26,29164684,INR,credited,RZP-2600000596
bnk_EH25112700597,setl_EH2511270597,EH2025112700000597,2025-11-27,21124639,INR,credited,RZP-2700000597
bnk_EH25112800598,setl_EH2511280598,EH2025112800000598,2025-11-28,19862035,INR,credited,RZP-2800000598
bnk_EH25113000599,setl_EH2511300599,EH2025113000000599,2025-11-30,23871986,INR,credited,RZP-3000000599
bnk_EH25120100600,setl_EH2512010600,EH2025120100000600,2025-12-01,18286806,INR,credited,RZP-0100000600
bnk_EH25120200601,setl_EH2512020601,EH2025120200000601,2025-12-02,55694286,INR,credited,RZP-0200000601
bnk_EH25120300602,setl_EH2512030602,EH2025120300000602,2025-12-03,28340317,INR,credited,RZP-0300000602
bnk_EH25120400603,setl_EH2512040603,EH2025120400000603,2025-12-04,31505253,INR,credited,RZP-0400000603
bnk_EH25120500604,setl_EH2512050604,EH2025120500000604,2025-12-05,46348438,INR,credited,RZP-0500000604
bnk_EH25120700605,setl_EH2512070605,EH2025120700000605,2025-12-07,27248426,INR,credited,RZP-0700000605
bnk_EH25120800606,setl_EH2512080606,EH2025120800000606,2025-12-08,31365832,INR,credited,RZP-0800000606
bnk_EH25120900607,setl_EH2512090607,EH2025120900000607,2025-12-09,44621100,INR,credited,RZP-0900000607
bnk_EH25121000608,setl_EH2512100608,EH2025121000000608,2025-12-10,39575388,INR,credited,RZP-1000000608
bnk_EH25121100609,setl_EH2512110609,EH2025121100000609,2025-12-11,23532097,INR,credited,RZP-1100000609
bnk_EH25121200610,setl_EH2512120610,EH2025121200000610,2025-12-12,28885003,INR,credited,RZP-1200000610
bnk_EH25121400611,setl_EH2512140611,EH2025121400000611,2025-12-14,28586169,INR,credited,RZP-1400000611
bnk_EH25121500612,setl_EH2512150612,EH2025121500000612,2025-12-15,27905803,INR,credited,RZP-1500000612
bnk_EH25121600613,setl_EH2512160613,EH2025121600000613,2025-12-16,44946629,INR,credited,RZP-1600000613
bnk_EH25121700614,setl_EH2512170614,EH2025121700000614,2025-12-17,28389173,INR,credited,RZP-1700000614
bnk_EH25121800615,setl_EH2512180615,EH2025121800000615,2025-12-18,34723768,INR,credited,RZP-1800000615
bnk_EH25121900616,setl_EH2512190616,EH2025121900000616,2025-12-19,24158501,INR,credited,RZP-1900000616
bnk_EH25122100617,setl_EH2512210617,EH2025122100000617,2025-12-21,37754799,INR,credited,RZP-2100000617
bnk_EH25122200618,setl_EH2512220618,EH2025122200000618,2025-12-22,20458408,INR,credited,RZP-2200000618
bnk_EH25122300619,setl_EH2512230619,EH2025122300000619,2025-12-23,70249406,INR,credited,RZP-2300000619
bnk_EH25122400620,setl_EH2512240620,EH2025122400000620,2025-12-24,37063655,INR,credited,RZP-2400000620
bnk_EH25122500621,setl_EH2512250621,EH2025122500000621,2025-12-25,32260728,INR,credited,RZP-2500000621
bnk_EH25122600622,setl_EH2512260622,EH2025122600000622,2025-12-26,30033028,INR,credited,RZP-2600000622
bnk_EH25122800623,setl_EH2512280623,EH2025122800000623,2025-12-28,19315548,INR,credited,RZP-2800000623
bnk_EH25122900624,setl_EH2512290624,EH2025122900000624,2025-12-29,22228283,INR,credited,RZP-2900000624
bnk_EH25123000625,setl_EH2512300625,EH2025123000000625,2025-12-30,59436884,INR,credited,RZP-3000000625
bnk_EH25123100626,setl_EH2512310626,EH2025123100000626,2025-12-31,32803121,INR,credited,RZP-3100000626
bnk_EH26010100627,setl_EH2601010627,EH2026010100000627,2026-01-01,45969623,INR,credited,RZP-0100000627
bnk_EH26010200628,setl_EH2601020628,EH2026010200000628,2026-01-02,33082428,INR,credited,RZP-0200000628
bnk_EH26010400629,setl_EH2601040629,EH2026010400000629,2026-01-04,27539225,INR,credited,RZP-0400000629
bnk_EH26010500630,setl_EH2601050630,EH2026010500000630,2026-01-05,31264436,INR,credited,RZP-0500000630
bnk_EH26010600631,setl_EH2601060631,EH2026010600000631,2026-01-06,47669478,INR,credited,RZP-0600000631
bnk_EH26010700632,setl_EH2601070632,EH2026010700000632,2026-01-07,25816347,INR,credited,RZP-0700000632
bnk_EH26010800633,setl_EH2601080633,EH2026010800000633,2026-01-08,32920573,INR,credited,RZP-0800000633
bnk_EH26010900634,setl_EH2601090634,EH2026010900000634,2026-01-09,19619381,INR,credited,RZP-0900000634
bnk_EH26011100635,setl_EH2601110635,EH2026011100000635,2026-01-11,9337903,INR,credited,RZP-1100000635
bnk_EH26011200636,setl_EH2601120636,EH2026011200000636,2026-01-12,18578399,INR,credited,RZP-1200000636
bnk_EH26011300637,setl_EH2601130637,EH2026011300000637,2026-01-13,44979944,INR,credited,RZP-1300000637
bnk_EH26011400638,setl_EH2601140638,EH2026011400000638,2026-01-14,13730295,INR,credited,RZP-1400000638
bnk_EH26011500639,setl_EH2601150639,EH2026011500000639,2026-01-15,16178579,INR,credited,RZP-1500000639
bnk_EH26011600640,setl_EH2601160640,EH2026011600000640,2026-01-16,37896977,INR,credited,RZP-1600000640
bnk_EH26011800641,setl_EH2601180641,EH2026011800000641,2026-01-18,12383114,INR,credited,RZP-1800000641
bnk_EH26011900642,setl_EH2601190642,EH2026011900000642,2026-01-19,22943853,INR,credited,RZP-1900000642
bnk_EH26012000643,setl_EH2601200643,EH2026012000000643,2026-01-20,39572613,INR,credited,RZP-2000000643
bnk_EH26012100644,setl_EH2601210644,EH2026012100000644,2026-01-21,14562748,INR,credited,RZP-2100000644
bnk_EH26012200645,setl_EH2601220645,EH2026012200000645,2026-01-22,31510746,INR,credited,RZP-2200000645
bnk_EH26012300646,setl_EH2601230646,EH2026012300000646,2026-01-23,22497532,INR,credited,RZP-2300000646
bnk_EH26012500647,setl_EH2601250647,EH2026012500000647,2026-01-25,32481568,INR,credited,RZP-2500000647
bnk_EH26012600648,setl_EH2601260648,EH2026012600000648,2026-01-26,16234348,INR,credited,RZP-2600000648
bnk_EH26012700649,setl_EH2601270649,EH2026012700000649,2026-01-27,24528860,INR,credited,RZP-2700000649
bnk_EH26012800650,setl_EH2601280650,EH2026012800000650,2026-01-28,20959946,INR,credited,RZP-2800000650
bnk_EH26012900651,setl_EH2601290651,EH2026012900000651,2026-01-29,17689471,INR,credited,RZP-2900000651
bnk_EH26013000652,setl_EH2601300652,EH2026013000000652,2026-01-30,24093380,INR,credited,RZP-3000000652
bnk_EH26020100653,setl_EH2602010653,EH2026020100000653,2026-02-01,30293719,INR,credited,RZP-0100000653
bnk_EH26020200654,setl_EH2602020654,EH2026020200000654,2026-02-02,24031504,INR,credited,RZP-0200000654
bnk_EH26020300655,setl_EH2602030655,EH2026020300000655,2026-02-03,49509427,INR,credited,RZP-0300000655
bnk_EH26020400656,setl_EH2602040656,EH2026020400000656,2026-02-04,31525293,INR,credited,RZP-0400000656
bnk_EH26020500657,setl_EH2602050657,EH2026020500000657,2026-02-05,23372507,INR,credited,RZP-0500000657
bnk_EH26020600658,setl_EH2602060658,EH2026020600000658,2026-02-06,14548981,INR,credited,RZP-0600000658
bnk_EH26020800659,setl_EH2602080659,EH2026020800000659,2026-02-08,30548215,INR,credited,RZP-0800000659
bnk_EH26020900660,setl_EH2602090660,EH2026020900000660,2026-02-09,20691108,INR,credited,RZP-0900000660
bnk_EH26021000661,setl_EH2602100661,EH2026021000000661,2026-02-10,69293852,INR,credited,RZP-1000000661
bnk_EH26021100662,setl_EH2602110662,EH2026021100000662,2026-02-11,32949046,INR,credited,RZP-1100000662
bnk_EH26021200663,setl_EH2602120663,EH2026021200000663,2026-02-12,26262989,INR,credited,RZP-1200000663
bnk_EH26021300664,setl_EH2602130664,EH2026021300000664,2026-02-13,25995326,INR,credited,RZP-1300000664
bnk_EH26021500665,setl_EH2602150665,EH2026021500000665,2026-02-15,31017446,INR,credited,RZP-1500000665
bnk_EH26021600666,setl_EH2602160666,EH2026021600000666,2026-02-16,26400825,INR,credited,RZP-1600000666
bnk_EH26021700667,setl_EH2602170667,EH2026021700000667,2026-02-17,50655753,INR,credited,RZP-1700000667
bnk_EH26021800668,setl_EH2602180668,EH2026021800000668,2026-02-18,35778331,INR,credited,RZP-1800000668
bnk_EH26021900669,setl_EH2602190669,EH2026021900000669,2026-02-19,19921440,INR,credited,RZP-1900000669
bnk_EH26022000670,setl_EH2602200670,EH2026022000000670,2026-02-20,28781052,INR,credited,RZP-2000000670
bnk_EH26022200671,setl_EH2602220671,EH2026022200000671,2026-02-22,26145138,INR,credited,RZP-2200000671
bnk_EH26022300672,setl_EH2602230672,EH2026022300000672,2026-02-23,34363036,INR,credited,RZP-2300000672
bnk_EH26022400673,setl_EH2602240673,EH2026022400000673,2026-02-24,57716618,INR,credited,RZP-2400000673
bnk_EH26022500674,setl_EH2602250674,EH2026022500000674,2026-02-25,25267996,INR,credited,RZP-2500000674
bnk_EH26022600675,setl_EH2602260675,EH2026022600000675,2026-02-26,27768323,INR,credited,RZP-2600000675
bnk_EH26022700676,setl_EH2602270676,EH2026022700000676,2026-02-27,21550516,INR,credited,RZP-2700000676
bnk_EH26030100677,setl_EH2603010677,EH2026030100000677,2026-03-01,29137184,INR,credited,RZP-0100000677
bnk_EH26030200678,setl_EH2603020678,EH2026030200000678,2026-03-02,22463192,INR,credited,RZP-0200000678
bnk_EH26030300679,setl_EH2603030679,EH2026030300000679,2026-03-03,46184115,INR,credited,RZP-0300000679
bnk_EH26030400680,setl_EH2603040680,EH2026030400000680,2026-03-04,27090432,INR,credited,RZP-0400000680
bnk_EH26030500681,setl_EH2603050681,EH2026030500000681,2026-03-05,29977484,INR,credited,RZP-0500000681
bnk_EH26030600682,setl_EH2603060682,EH2026030600000682,2026-03-06,15901314,INR,credited,RZP-0600000682
bnk_EH26030800683,setl_EH2603080683,EH2026030800000683,2026-03-08,26876609,INR,credited,RZP-0800000683
bnk_EH26030900684,setl_EH2603090684,EH2026030900000684,2026-03-09,21254872,INR,credited,RZP-0900000684
bnk_EH26031000685,setl_EH2603100685,EH2026031000000685,2026-03-10,35338251,INR,credited,RZP-1000000685
bnk_EH26031100686,setl_EH2603110686,EH2026031100000686,2026-03-11,35816553,INR,credited,RZP-1100000686
bnk_EH26031200687,setl_EH2603120687,EH2026031200000687,2026-03-12,27327224,INR,credited,RZP-1200000687
bnk_EH26031300688,setl_EH2603130688,EH2026031300000688,2026-03-13,21274847,INR,credited,RZP-1300000688
bnk_EH26031500689,setl_EH2603150689,EH2026031500000689,2026-03-15,21339654,INR,credited,RZP-1500000689
bnk_EH26031600690,setl_EH2603160690,EH2026031600000690,2026-03-16,30372290,INR,credited,RZP-1600000690
bnk_EH26031700691,setl_EH2603170691,EH2026031700000691,2026-03-17,43940945,INR,credited,RZP-1700000691
bnk_EH26031800692,setl_EH2603180692,EH2026031800000692,2026-03-18,27500557,INR,credited,RZP-1800000692
bnk_EH26031900693,setl_EH2603190693,EH2026031900000693,2026-03-19,31481939,INR,credited,RZP-1900000693
bnk_EH26032000694,setl_EH2603200694,EH2026032000000694,2026-03-20,19479850,INR,credited,RZP-2000000694
bnk_EH26032200695,setl_EH2603220695,EH2026032200000695,2026-03-22,28480957,INR,credited,RZP-2200000695
bnk_EH26032300696,setl_EH2603230696,EH2026032300000696,2026-03-23,20332305,INR,credited,RZP-2300000696
bnk_EH26032400697,setl_EH2603240697,EH2026032400000697,2026-03-24,60734740,INR,credited,RZP-2400000697
bnk_EH26032500698,setl_EH2603250698,EH2026032500000698,2026-03-25,28891094,INR,credited,RZP-2500000698
bnk_EH26032600699,setl_EH2603260699,EH2026032600000699,2026-03-26,23179811,INR,credited,RZP-2600000699
bnk_EH26032700700,setl_EH2603270700,EH2026032700000700,2026-03-27,21272316,INR,credited,RZP-2700000700
bnk_EH26032900701,setl_EH2603290701,EH2026032900000701,2026-03-29,20038567,INR,credited,RZP-2900000701
bnk_EH26033000702,setl_EH2603300702,EH2026033000000702,2026-03-30,22383902,INR,credited,RZP-3000000702
bnk_EH26033100703,setl_EH2603310703,EH2026033100000703,2026-03-31,57127668,INR,credited,RZP-3100000703
bnk_EH26040100704,setl_EH2604010704,EH2026040100000704,2026-04-01,17705578,INR,credited,RZP-0100000704
bnk_EH26040200705,setl_EH2604020705,EH2026040200000705,2026-04-02,19863131,INR,credited,RZP-0200000705
bnk_EH26040300706,setl_EH2604030706,EH2026040300000706,2026-04-03,40128374,INR,credited,RZP-0300000706
bnk_EH26040500707,setl_EH2604050707,EH2026040500000707,2026-04-05,21730836,INR,credited,RZP-0500000707
bnk_EH26040600708,setl_EH2604060708,EH2026040600000708,2026-04-06,35524016,INR,credited,RZP-0600000708
bnk_EH26040700709,setl_EH2604070709,EH2026040700000709,2026-04-07,62352123,INR,credited,RZP-0700000709
bnk_EH26040800710,setl_EH2604080710,EH2026040800000710,2026-04-08,25777698,INR,credited,RZP-0800000710
bnk_EH26040900711,setl_EH2604090711,EH2026040900000711,2026-04-09,31422561,INR,credited,RZP-0900000711
bnk_EH26041000712,setl_EH2604100712,EH2026041000000712,2026-04-10,24166093,INR,credited,RZP-1000000712
bnk_EH26041200713,setl_EH2604120713,EH2026041200000713,2026-04-12,31612176,INR,credited,RZP-1200000713
bnk_EH26041300714,setl_EH2604130714,EH2026041300000714,2026-04-13,35749215,INR,credited,RZP-1300000714
bnk_EH26041400715,setl_EH2604140715,EH2026041400000715,2026-04-14,64006955,INR,credited,RZP-1400000715
bnk_EH26041500716,setl_EH2604150716,EH2026041500000716,2026-04-15,18049016,INR,credited,RZP-1500000716
bnk_EH26041600717,setl_EH2604160717,EH2026041600000717,2026-04-16,24039362,INR,credited,RZP-1600000717
bnk_EH26041700718,setl_EH2604170718,EH2026041700000718,2026-04-17,28367784,INR,credited,RZP-1700000718
bnk_EH26041900719,setl_EH2604190719,EH2026041900000719,2026-04-19,21032255,INR,credited,RZP-1900000719
bnk_EH26042000720,setl_EH2604200720,EH2026042000000720,2026-04-20,19489228,INR,credited,RZP-2000000720
bnk_EH26042100721,setl_EH2604210721,EH2026042100000721,2026-04-21,52205378,INR,credited,RZP-2100000721
bnk_EH26042200722,setl_EH2604220722,EH2026042200000722,2026-04-22,35561346,INR,credited,RZP-2200000722
bnk_EH26042300723,setl_EH2604230723,EH2026042300000723,2026-04-23,16730112,INR,credited,RZP-2300000723
bnk_EH26042400724,setl_EH2604240724,EH2026042400000724,2026-04-24,24774120,INR,credited,RZP-2400000724
bnk_EH26042600725,setl_EH2604260725,EH2026042600000725,2026-04-26,32686614,INR,credited,RZP-2600000725
bnk_EH26042700726,setl_EH2604270726,EH2026042700000726,2026-04-27,31205678,INR,credited,RZP-2700000726
bnk_EH26042800727,setl_EH2604280727,EH2026042800000727,2026-04-28,49872896,INR,credited,RZP-2800000727
bnk_EH26042900728,setl_EH2604290728,EH2026042900000728,2026-04-29,29487200,INR,credited,RZP-2900000728
bnk_EH26043000729,setl_EH2604300729,EH2026043000000729,2026-04-30,49458379,INR,credited,RZP-3000000729
bnk_EH26050100730,setl_EH2605010730,EH2026050100000730,2026-05-01,34422161,INR,credited,RZP-0100000730
bnk_EH26050600731,setl_EH2605060731,EH2026050600000731,2026-05-06,5374920,INR,credited,RZP-0600000731
bnk_EH26050700732,setl_EH2605070732,EH2026050700000732,2026-05-07,11888403,INR,credited,RZP-0700000732
bnk_EH26050800733,setl_EH2605080733,EH2026050800000733,2026-05-08,13345698,INR,credited,RZP-0800000733
bnk_EH26051000734,setl_EH2605100734,EH2026051000000734,2026-05-10,11981454,INR,credited,RZP-1000000734
bnk_EH26051100735,setl_EH2605110735,EH2026051100000735,2026-05-11,8807545,INR,credited,RZP-1100000735
bnk_EH26051200736,setl_EH2605120736,EH2026051200000736,2026-05-12,22906405,INR,credited,RZP-1200000736
bnk_EH26051300737,setl_EH2605130737,EH2026051300000737,2026-05-13,10619018,INR,credited,RZP-1300000737
bnk_EH26051400738,setl_EH2605140738,EH2026051400000738,2026-05-14,10409899,INR,credited,RZP-1400000738
bnk_EH26051500739,setl_EH2605150739,EH2026051500000739,2026-05-15,8864632,INR,credited,RZP-1500000739
bnk_EH26051700740,setl_EH2605170740,EH2026051700000740,2026-05-17,9586791,INR,credited,RZP-1700000740
bnk_EH26051800741,setl_EH2605180741,EH2026051800000741,2026-05-18,7483796,INR,credited,RZP-1800000741
bnk_EH26051900742,setl_EH2605190742,EH2026051900000742,2026-05-19,25332025,INR,credited,RZP-1900000742
bnk_EH26052000743,setl_EH2605200743,EH2026052000000743,2026-05-20,6267950,INR,credited,RZP-2000000743
bnk_EH26052100744,setl_EH2605210744,EH2026052100000744,2026-05-21,8347086,INR,credited,RZP-2100000744
bnk_EH26052200745,setl_EH2605220745,EH2026052200000745,2026-05-22,8910533,INR,credited,RZP-2200000745
bnk_EH26052400746,setl_EH2605240746,EH2026052400000746,2026-05-24,6053862,INR,credited,RZP-2400000746
