entity_id,type,debit,credit,amount,currency,fee,tax,on_hold,settled,created_at,settled_at,settlement_id,description,notes,payment_id,settlement_utr,order_id,order_receipt,method,card_network,card_issuer,card_type,dispute_id,anomaly_type
pay_EH25070500432,payment,0,184616,188000,INR,3384,0,false,true,1751713860,1751909400,setl_EH2507070474,Online electronics order,,pay_EH25070500432,EH2025070700000474,order_EH25070500432,,upi,,,,,
pay_EH25072900433,payment,0,453684,462000,INR,8316,0,false,true,1753791120,1753896600,setl_EH2507300494,Online electronics order,,pay_EH25072900433,EH2025073000000494,order_EH25072900433,,upi,,,,,
pay_EH25071600434,payment,0,278888,284000,INR,5112,0,false,true,1752671580,1752773400,setl_EH2507170483,Online electronics order,,pay_EH25071600434,EH2025071700000483,order_EH25071600434,,netbanking,,,,,
pay_EH25070200435,payment,0,264158,269000,INR,4842,0,false,true,1751465640,1751563800,setl_EH2507030471,Online electronics order,,pay_EH25070200435,EH2025070300000471,order_EH25070200435,,netbanking,,,,,
pay_EH25070400436,payment,0,1255978,1279000,INR,23022,0,false,true,1751642100,1751823000,setl_EH2507060473,Online electronics order,,pay_EH25070400436,EH2025070600000473,order_EH25070400436,,wallet,,,,,
pay_EH25071400437,payment,0,982000,1000000,INR,18000,0,false,true,1752509760,1752600600,setl_EH2507150481,Online electronics order,,pay_EH25071400437,EH2025071500000481,order_EH25071400437,,card,American Express,,debit,,
pay_EH25070300438,payment,0,473324,482000,INR,8676,0,false,true,1751563020,1751650200,setl_EH2507040472,Online electronics order,,pay_EH25070300438,EH2025070400000472,order_EH25070300438,,upi,,,,,
pay_EH25070200439,payment,0,861214,877000,INR,15786,0,false,true,1751480280,1751563800,setl_EH2507030471,Online electronics order,,pay_EH25070200439,EH2025070300000471,order_EH25070200439,,emi,,,,,
pay_EH25072500440,payment,0,331916,338000,INR,6084,0,false,true,1753471140,1753637400,setl_EH2507270491,Online electronics order,,pay_EH25072500440,EH2025072700000491,order_EH25072500440,,netbanking,,,,,
pay_EH25072000441,payment,0,214076,218000,INR,3924,0,false,true,1753006800,1753205400,setl_EH2507220487,Online electronics order,,pay_EH25072000441,EH2025072200000487,order_EH25072000441,,card,RuPay,,credit,,
pay_EH25071600442,payment,0,503766,513000,INR,9234,0,false,true,1752664860,1752773400,setl_EH2507170483,Online electronics order,,pay_EH25071600442,EH2025071700000483,order_EH25071600442,,netbanking,,,,,
pay_EH25071100443,payment,0,7217700,7350000,INR,132300,0,false,true,1752236520,1752427800,setl_EH2507130479,Online electronics order,,pay_EH25071100443,EH2025071300000479,order_EH25071100443,,card,RuPay,,debit,,
pay_EH25071100444,payment,0,707040,720000,INR,12960,0,false,true,1752240180,1752427800,setl_EH2507130479,Online electronics order,,pay_EH25071100444,EH2025071300000479,order_EH25071100444,,upi,,,,,
pay_EH25072500445,payment,0,669724,682000,INR,12276,0,false,true,1753453440,1753637400,setl_EH2507270491,Online electronics order,,pay_EH25072500445,EH2025072700000491,order_EH25072500445,,card,RuPay,,debit,,
pay_EH25071800446,payment,0,740428,754000,INR,13572,0,false,true,1752852300,1753032600,setl_EH2507200485,Online electronics order,,pay_EH25071800446,EH2025072000000485,order_EH25071800446,,upi,,,,,
pay_EH25072100447,payment,0,481180,490000,INR,8820,0,false,true,1753115160,1753205400,setl_EH2507220487,Online electronics order,,pay_EH25072100447,EH2025072200000487,order_EH25072100447,,card,American Express,,debit,,
pay_EH25072200448,payment,0,339772,346000,INR,6228,0,false,true,1753205220,1753291800,setl_EH2507230488,Online electronics order,,pay_EH25072200448,EH2025072300000488,order_EH25072200448,,upi,,,,,
pay_EH25070100449,payment,0,523406,533000,INR,9594,0,false,true,1751394480,1751477400,setl_EH2507020470,Online electronics order,,pay_EH25070100449,EH2025070200000470,order_EH25070100449,,card,American Express,,debit,,
pay_EH25071400450,payment,0,1375782,1401000,INR,25218,0,false,true,1752521340,1752600600,setl_EH2507150481,Online electronics order,,pay_EH25071400450,EH2025071500000481,order_EH25071400450,,card,MasterCard,,credit,,
pay_EH25073000451,payment,0,872998,889000,INR,16002,0,false,true,1753871400,1753983000,setl_EH2507310495,Online electronics order,,pay_EH25073000451,EH2025073100000495,order_EH25073000451,,emi,,,,,
pay_EH25071400452,payment,0,1140102,1161000,INR,20898,0,false,true,1752492660,1752600600,setl_EH2507150481,Online electronics order,,pay_EH25071400452,EH2025071500000481,order_EH25071400452,,upi,,,,,
pay_EH25072700453,payment,0,1002622,1021000,INR,18378,0,false,true,1753619520,1753810200,setl_EH2507290493,Online electronics order,,pay_EH25072700453,EH2025072900000493,order_EH25072700453,,card,Visa,,debit,,
pay_EH25070100454,payment,0,1078236,1098000,INR,19764,0,false,true,1751376780,1751477400,setl_EH2507020470,Online electronics order,,pay_EH25070100454,EH2025070200000470,order_EH25070100454,,netbanking,,,,,
pay_EH25070700455,payment,0,138462,141000,INR,2538,0,false,true,1751898840,1751995800,setl_EH2507080475,Online electronics order,,pay_EH25070700455,EH2025070800000475,order_EH25070700455,,upi,,,,,
pay_EH25070100456,payment,0,168904,172000,INR,3096,0,false,true,1751384100,1751477400,setl_EH2507020470,Online electronics order,,pay_EH25070100456,EH2025070200000470,order_EH25070100456,,card,MasterCard,,debit,,
pay_EH25072900457,payment,0,267104,272000,INR,4896,0,false,true,1753806960,1753896600,setl_EH2507300494,Online electronics order,,pay_EH25072900457,EH2025073000000494,order_EH25072900457,,netbanking,,,,,
pay_EH25073000458,payment,0,194436,198000,INR,3564,0,false,true,1753897020,1753983000,setl_EH2507310495,Online electronics order,,pay_EH25073000458,EH2025073100000495,order_EH25073000458,,upi,,,,,
pay_EH25071400459,payment,0,568578,579000,INR,10422,0,false,true,1752518280,1752600600,setl_EH2507150481,Online electronics order,,pay_EH25071400459,EH2025071500000481,order_EH25071400459,,card,Visa,,credit,,
pay_EH25072100460,payment,0,1245176,1268000,INR,22824,0,false,true,1753126740,1753205400,setl_EH2507220487,Online electronics order,,pay_EH25072100460,EH2025072200000487,order_EH25072100460,,netbanking,,,,,
pay_EH25071200461,payment,0,393782,401000,INR,7218,0,false,true,1752316800,1752514200,setl_EH2507140480,Online electronics order,,pay_EH25071200461,EH2025071400000480,order_EH25071200461,,upi,,,,,
pay_EH25071500462,payment,0,163994,167000,INR,3006,0,false,true,1752579660,1752687000,setl_EH2507160482,Online electronics order,,pay_EH25071500462,EH2025071600000482,order_EH25071500462,,upi,,,,,
pay_EH25072400463,payment,0,208185,212000,INR,3815,0,false,true,1753360920,1753464600,setl_EH2507250490,Online electronics order,,pay_EH25072400463,EH2025072500000490,order_EH25072400463,,upi,,,,,
pay_EH25072200464,payment,0,283798,289000,INR,5202,0,false,true,1753191780,1753291800,setl_EH2507230488,Online electronics order,,pay_EH25072200464,EH2025072300000488,order_EH25072200464,,upi,,,,,
pay_EH25073000465,payment,0,594110,605000,INR,10890,0,false,true,1753886640,1753983000,setl_EH2507310495,Online electronics order,,pay_EH25073000465,EH2025073100000495,order_EH25073000465,,card,MasterCard,,credit,,
pay_EH25072400466,payment,0,403602,411000,INR,7398,0,false,true,1753371900,1753464600,setl_EH2507250490,Online electronics order,,pay_EH25072400466,EH2025072500000490,order_EH25072400466,,emi,,,,,
pay_EH25070900467,payment,0,270050,275000,INR,4950,0,false,true,1752079560,1752168600,setl_EH2507100477,Online electronics order,,pay_EH25070900467,EH2025071000000477,order_EH25070900467,,upi,,,,,
pay_EH25072100468,payment,0,278888,284000,INR,5112,0,false,true,1753120020,1753205400,setl_EH2507220487,Online electronics order,,pay_EH25072100468,EH2025072200000487,order_EH25072100468,,upi,,,,,
pay_EH25072600469,payment,0,1139120,1160000,INR,20880,0,false,true,1753555680,1753723800,setl_EH2507280492,Online electronics order,,pay_EH25072600469,EH2025072800000492,order_EH25072600469,,upi,,,,,
pay_EH25071600470,payment,0,812114,827000,INR,14886,0,false,true,1752695340,1752773400,setl_EH2507170483,Online electronics order,,pay_EH25071600470,EH2025071700000483,order_EH25071600470,,upi,,,,,
pay_EH25071800471,payment,0,898530,915000,INR,16470,0,false,true,1752835800,1753032600,setl_EH2507200485,Online electronics order,,pay_EH25071800471,EH2025072000000485,order_EH25071800471,,netbanking,,,,,
pay_EH25071100472,payment,0,549920,560000,INR,10080,0,false,true,1752234660,1752427800,setl_EH2507130479,Online electronics order,,pay_EH25071100472,EH2025071300000479,order_EH25071100472,,upi,,,,,
pay_EH25072300473,payment,0,1036992,1056000,INR,19008,0,false,true,1753275120,1753378200,setl_EH2507240489,Online electronics order,,pay_EH25072300473,EH2025072400000489,order_EH25072300473,,upi,,,,,
pay_EH25071000474,payment,0,927008,944000,INR,16992,0,false,true,1752155580,1752255000,setl_EH2507110478,Online electronics order,,pay_EH25071000474,EH2025071100000478,order_EH25071000474,,netbanking,,,,,
pay_EH25071400475,payment,0,304420,310000,INR,5580,0,false,true,1752504840,1752600600,setl_EH2507150481,Online electronics order,,pay_EH25071400475,EH2025071500000481,order_EH25071400475,,netbanking,,,,,
pay_EH25072900476,payment,0,881837,898000,INR,16163,0,false,true,1753804500,1753896600,setl_EH2507300494,Online electronics order,,pay_EH25072900476,EH2025073000000494,order_EH25072900476,,card,RuPay,,debit,,
pay_EH25071100477,payment,0,786582,801000,INR,14418,0,false,true,1752252960,1752427800,setl_EH2507130479,Online electronics order,,pay_EH25071100477,EH2025071300000479,order_EH25071100477,,card,MasterCard,,debit,,
pay_EH25070800478,payment,0,102128,104000,INR,1872,0,false,true,1751997420,1752082200,setl_EH2507090476,Online electronics order,,pay_EH25070800478,EH2025070900000476,order_EH25070800478,,card,RuPay,,credit,,
pay_EH25070500479,payment,0,249428,254000,INR,4572,0,false,true,1751741880,1751909400,setl_EH2507070474,Online electronics order,,pay_EH25070500479,EH2025070700000474,order_EH25070500479,,upi,,,,,
pay_EH25070400480,payment,0,969234,987000,INR,17766,0,false,true,1751659140,1751823000,setl_EH2507060473,Online electronics order,,pay_EH25070400480,EH2025070600000473,order_EH25070400480,,netbanking,,,,,
pay_EH25071600481,payment,0,125696,128000,INR,2304,0,false,true,1752660000,1752773400,setl_EH2507170483,Online electronics order,,pay_EH25071600481,EH2025071700000483,order_EH25071600481,,upi,,,,,
pay_EH25071700482,payment,0,316204,322000,INR,5796,0,false,true,1752750060,1752859800,setl_EH2507180484,Online electronics order,,pay_EH25071700482,EH2025071800000484,order_EH25071700482,,upi,,,,,
pay_EH25071200483,payment,0,1037974,1057000,INR,19026,0,false,true,1752321720,1752514200,setl_EH2507140480,Online electronics order,,pay_EH25071200483,EH2025071400000480,order_EH25071200483,,card,MasterCard,,debit,,
pay_EH25072200484,payment,0,233716,238000,INR,4284,0,false,true,1753189380,1753291800,setl_EH2507230488,Online electronics order,,pay_EH25072200484,EH2025072300000488,order_EH25072200484,,wallet,,,,,
pay_EH25070400485,payment,0,760068,774000,INR,13932,0,false,true,1751637840,1751823000,setl_EH2507060473,Online electronics order,,pay_EH25070400485,EH2025070600000473,order_EH25070400485,,upi,,,,,
pay_EH25071800486,payment,0,359412,366000,INR,6588,0,false,true,1752851100,1753032600,setl_EH2507200485,Online electronics order,,pay_EH25071800486,EH2025072000000485,order_EH25071800486,,upi,,,,,
pay_EH25072700487,payment,0,948612,966000,INR,17388,0,false,true,1753632360,1753810200,setl_EH2507290493,Online electronics order,,pay_EH25072700487,EH2025072900000493,order_EH25072700487,,card,Visa,,credit,,
pay_EH25070400488,payment,0,389855,397000,INR,7145,0,false,true,1751648820,1751823000,setl_EH2507060473,Online electronics order,,pay_EH25070400488,EH2025070600000473,order_EH25070400488,,card,MasterCard,,credit,,
pay_EH25071200489,payment,0,666778,679000,INR,12222,0,false,true,1752343680,1752514200,setl_EH2507140480,Online electronics order,,pay_EH25071200489,EH2025071400000480,order_EH25071200489,,card,RuPay,,debit,,
pay_EH25071000490,payment,0,378070,385000,INR,6930,0,false,true,1752174540,1752255000,setl_EH2507110478,Online electronics order,,pay_EH25071000490,EH2025071100000478,order_EH25071000490,,netbanking,,,,,
pay_EH25072000491,payment,0,594110,605000,INR,10890,0,false,true,1753006200,1753205400,setl_EH2507220487,Online electronics order,,pay_EH25072000491,EH2025072200000487,order_EH25072000491,,card,RuPay,,debit,,
pay_EH25072100492,payment,0,503766,513000,INR,9234,0,false,true,1753096260,1753205400,setl_EH2507220487,Online electronics order,,pay_EH25072100492,EH2025072200000487,order_EH25072100492,,upi,,,,,
pay_EH25070200493,payment,0,942720,960000,INR,17280,0,false,true,1751458320,1751563800,setl_EH2507030471,Online electronics order,,pay_EH25070200493,EH2025070300000471,order_EH25070200493,,card,American Express,,credit,,
pay_EH25070400494,payment,0,5675960,5780000,INR,104040,0,false,true,1751634780,1751823000,setl_EH2507060473,Online electronics order,,pay_EH25070400494,EH2025070600000473,order_EH25070400494,,netbanking,,,,,
pay_EH25072100495,payment,0,874962,891000,INR,16038,0,false,true,1753107240,1753205400,setl_EH2507220487,Online electronics order,,pay_EH25072100495,EH2025072200000487,order_EH25072100495,,card,MasterCard,,debit,,
pay_EH25072900496,payment,0,437972,446000,INR,8028,0,false,true,1753802100,1753896600,setl_EH2507300494,Online electronics order,,pay_EH25072900496,EH2025073000000494,order_EH25072900496,,card,American Express,,credit,,
pay_EH25070400497,payment,0,1233392,1256000,INR,22608,0,false,true,1751645760,1751823000,setl_EH2507060473,Online electronics order,,pay_EH25070400497,EH2025070600000473,order_EH25070400497,,emi,,,,,
pay_EH25072500498,payment,0,809168,824000,INR,14832,0,false,true,1753463820,1753637400,setl_EH2507270491,Online electronics order,,pay_EH25072500498,EH2025072700000491,order_EH25072500498,,wallet,,,,,
pay_EH25072400499,payment,0,1006550,1025000,INR,18450,0,false,true,1753381080,1753464600,setl_EH2507250490,Online electronics order,,pay_EH25072400499,EH2025072500000490,order_EH25072400499,,upi,,,,,
pay_EH25072900500,payment,0,375124,382000,INR,6876,0,false,true,1753816740,1753896600,setl_EH2507300494,Online electronics order,,pay_EH25072900500,EH2025073000000494,order_EH25072900500,,card,MasterCard,,debit,,
pay_EH25070200501,payment,0,5332260,5430000,INR,97740,0,false,true,1751451600,1751563800,setl_EH2507030471,Online electronics order,,pay_EH25070200501,EH2025070300000471,order_EH25070200501,,card,American Express,,credit,,
pay_EH25072200502,payment,0,3128652,3186000,INR,57348,0,false,true,1753183260,1753291800,setl_EH2507230488,Online electronics order,,pay_EH25072200502,EH2025072300000488,order_EH25072200502,,emi,,,,,
pay_EH25071400503,payment,0,918170,935000,INR,16830,0,false,true,1752495720,1752600600,setl_EH2507150481,Online electronics order,,pay_EH25071400503,EH2025071500000481,order_EH25071400503,,upi,,,,,
pay_EH25070400504,payment,0,184616,188000,INR,3384,0,false,true,1751635380,1751823000,setl_EH2507060473,Online electronics order,,pay_EH25070400504,EH2025070600000473,order_EH25070400504,,upi,,,,,
pay_EH25071000505,payment,0,728644,742000,INR,13356,0,false,true,1752157440,1752255000,setl_EH2507110478,Online electronics order,,pay_EH25071000505,EH2025071100000478,order_EH25071000505,,upi,,,,,
pay_EH25072400506,payment,0,230770,235000,INR,4230,0,false,true,1753370700,1753464600,setl_EH2507250490,Online electronics order,,pay_EH25072400506,EH2025072500000490,order_EH25072400506,,card,Visa,,credit,,
pay_EH25070400507,payment,0,649102,661000,INR,11898,0,false,true,1751646360,1751823000,setl_EH2507060473,Online electronics order,,pay_EH25070400507,EH2025070600000473,order_EH25070400507,,card,American Express,,debit,,
pay_EH25070300508,payment,0,341736,348000,INR,6264,0,false,true,1751563620,1751650200,setl_EH2507040472,Online electronics order,,pay_EH25070300508,EH2025070400000472,order_EH25070300508,,netbanking,,,,,
pay_EH25072700509,payment,0,798366,813000,INR,14634,0,false,true,1753640880,1753810200,setl_EH2507290493,Online electronics order,,pay_EH25072700509,EH2025072900000493,order_EH25072700509,,upi,,,,,
pay_EH25070600510,payment,0,1093948,1114000,INR,20052,0,false,true,1751830140,1751995800,setl_EH2507080475,Online electronics order,,pay_EH25070600510,EH2025070800000475,order_EH25070600510,,upi,,,,,
pay_EH25071700511,payment,0,839610,855000,INR,15390,0,false,true,1752748200,1752859800,setl_EH2507180484,Online electronics order,,pay_EH25071700511,EH2025071800000484,order_EH25071700511,,card,RuPay,,debit,,
pay_EH25072900512,payment,0,330934,337000,INR,6066,0,false,true,1753788660,1753896600,setl_EH2507300494,Online electronics order,,pay_EH25072900512,EH2025073000000494,order_EH25072900512,,upi,,,,,
pay_EH25072800514,payment,0,558758,569000,INR,10242,0,false,true,1753709580,1753810200,setl_EH2507290493,Online electronics order,,pay_EH25072800514,EH2025072900000493,order_EH25072800514,,netbanking,,,,,
pay_EH25070500515,payment,0,405566,413000,INR,7434,0,false,true,1751726040,1751909400,setl_EH2507070474,Online electronics order,,pay_EH25070500515,EH2025070700000474,order_EH25070500515,,netbanking,,,,,
pay_EH25070400516,payment,0,1169562,1191000,INR,21438,0,false,true,1751643300,1751823000,setl_EH2507060473,Online electronics order,,pay_EH25070400516,EH2025070600000473,order_EH25070400516,,upi,,,,,
pay_EH25072500517,payment,0,775781,790000,INR,14219,0,false,true,1753461360,1753637400,setl_EH2507270491,Online electronics order,,pay_EH25072500517,EH2025072700000491,order_EH25072500517,,upi,,,,,
pay_EH25070800518,payment,0,513586,523000,INR,9414,0,false,true,1751996220,1752082200,setl_EH2507090476,Online electronics order,,pay_EH25070800518,EH2025070900000476,order_EH25070800518,,upi,,,,,
pay_EH25071900519,payment,0,655976,668000,INR,12024,0,false,true,1752950280,1753119000,setl_EH2507210486,Online electronics order,,pay_EH25071900519,EH2025072100000486,order_EH25071900519,,wallet,,,,,
pay_EH25072900520,payment,0,214076,218000,INR,3924,0,false,true,1753817940,1753896600,setl_EH2507300494,Online electronics order,,pay_EH25072900520,EH2025073000000494,order_EH25072900520,,upi,,,,,
pay_EH25073000521,payment,0,862196,878000,INR,15804,0,false,true,1753872000,1753983000,setl_EH2507310495,Online electronics order,,pay_EH25073000521,EH2025073100000495,order_EH25073000521,,upi,,,,,
pay_EH25072600522,payment,0,432080,440000,INR,7920,0,false,true,1753530060,1753723800,setl_EH2507280492,Online electronics order,,pay_EH25072600522,EH2025072800000492,order_EH25072600522,,upi,,,,,
pay_EH25071900523,payment,0,768906,783000,INR,14094,0,false,true,1752928920,1753119000,setl_EH2507210486,Online electronics order,,pay_EH25071900523,EH2025072100000486,order_EH25071900523,,upi,,,,,
pay_EH25072400524,payment,0,209166,213000,INR,3834,0,false,true,1753364580,1753464600,setl_EH2507250490,Online electronics order,,pay_EH25072400524,EH2025072500000490,order_EH25072400524,,upi,,,,,
pay_EH25070100525,payment,0,223896,228000,INR,4104,0,false,true,1751381040,1751477400,setl_EH2507020470,Online electronics order,,pay_EH25070100525,EH2025070200000470,order_EH25070100525,,card,American Express,,debit,,
pay_EH25071000526,payment,0,6934884,7062000,INR,127116,0,false,true,1752162300,1752255000,setl_EH2507110478,Online electronics order,,pay_EH25071000526,EH2025071100000478,order_EH25071000526,,card,RuPay,,debit,,
pay_EH25072400527,payment,0,743374,757000,INR,13626,0,false,true,1753375560,1753464600,setl_EH2507250490,Online electronics order,,pay_EH25072400527,EH2025072500000490,order_EH25072400527,,card,American Express,,credit,,
pay_EH25071500528,payment,0,1009496,1028000,INR,18504,0,false,true,1752601620,1752687000,setl_EH2507160482,Online electronics order,,pay_EH25071500528,EH2025071600000482,order_EH25071500528,,card,RuPay,,debit,,
pay_EH25070500529,payment,0,2693626,2743000,INR,49374,0,false,true,1751741280,1751909400,setl_EH2507070474,Online electronics order,,pay_EH25070500529,EH2025070700000474,order_EH25070500529,,upi,,,,,
pay_EH25072300530,payment,0,751231,765000,INR,13769,0,false,true,1753300140,1753378200,setl_EH2507240489,Online electronics order,,pay_EH25072300530,EH2025072400000489,order_EH25072300530,,card,MasterCard,,credit,,
pay_EH25071800531,payment,0,177742,181000,INR,3258,0,false,true,1752835800,1753032600,setl_EH2507200485,Online electronics order,,pay_EH25071800531,EH2025072000000485,order_EH25071800531,,wallet,,,,,
pay_EH25072500532,payment,0,4911964,5002000,INR,90036,0,false,true,1753444260,1753637400,setl_EH2507270491,Online electronics order,,pay_EH25072500532,EH2025072700000491,order_EH25072500532,,emi,,,,,
pay_EH25070800533,payment,0,307366,313000,INR,5634,0,false,true,1751979120,1752082200,setl_EH2507090476,Online electronics order,,pay_EH25070800533,EH2025070900000476,order_EH25070800533,,card,MasterCard,,credit,,
pay_EH25070600534,payment,0,802294,817000,INR,14706,0,false,true,1751809980,1751995800,setl_EH2507080475,Online electronics order,,pay_EH25070600534,EH2025070800000475,order_EH25070600534,,card,RuPay,,credit,,
pay_EH25070400535,payment,0,7254034,7387000,INR,132966,0,false,true,1751640840,1751823000,setl_EH2507060473,Online electronics order,,pay_EH25070400535,EH2025070600000473,order_EH25070400535,,upi,,,,,
pay_EH25072800536,payment,0,973162,991000,INR,17838,0,false,true,1753718100,1753810200,setl_EH2507290493,Online electronics order,,pay_EH25072800536,EH2025072900000493,order_EH25072800536,,card,MasterCard,,debit,,
pay_EH25070100537,payment,0,731590,745000,INR,13410,0,false,true,1751388960,1751477400,setl_EH2507020470,Online electronics order,,pay_EH25070100537,EH2025070200000470,order_EH25070100537,,upi,,,,,
pay_EH25071700538,payment,0,315222,321000,INR,5778,0,false,true,1752775020,1752859800,setl_EH2507180484,Online electronics order,,pay_EH25071700538,EH2025071800000484,order_EH25071700538,,card,Visa,,debit,,
pay_EH25070600539,payment,0,482162,491000,INR,8838,0,false,true,1751828280,1751995800,setl_EH2507080475,Online electronics order,,pay_EH25070600539,EH2025070800000475,order_EH25070600539,,netbanking,,,,,
pay_EH25072200540,payment,0,790510,805000,INR,14490,0,false,true,1753214340,1753291800,setl_EH2507230488,Online electronics order,,pay_EH25072200540,EH2025072300000488,order_EH25072200540,,upi,,,,,
pay_EH25071500541,payment,0,1005568,1024000,INR,18432,0,false,true,1752573600,1752687000,setl_EH2507160482,Online electronics order,,pay_EH25071500541,EH2025071600000482,order_EH25071500541,,upi,,,,,
pay_EH25071700542,payment,0,183635,187000,INR,3365,0,false,true,1752750060,1752859800,setl_EH2507180484,Online electronics order,,pay_EH25071700542,EH2025071800000484,order_EH25071700542,,upi,,,,,
pay_EH25071300543,payment,0,469396,478000,INR,8604,0,false,true,1752408120,1752600600,setl_EH2507150481,Online electronics order,,pay_EH25071300543,EH2025071500000481,order_EH25071300543,,card,American Express,,debit,,
pay_EH25071100544,payment,0,333880,340000,INR,6120,0,false,true,1752238980,1752427800,setl_EH2507130479,Online electronics order,,pay_EH25071100544,EH2025071300000479,order_EH25071100544,,card,RuPay,,credit,,
pay_EH25072500545,payment,0,485108,494000,INR,8892,0,false,true,1753452240,1753637400,setl_EH2507270491,Online electronics order,,pay_EH25072500545,EH2025072700000491,order_EH25072500545,,wallet,,,,,
pay_EH25071400546,payment,0,838628,854000,INR,15372,0,false,true,1752505500,1752600600,setl_EH2507150481,Online electronics order,,pay_EH25071400546,EH2025071500000481,order_EH25071400546,,upi,,,,,
pay_EH25070100547,payment,0,271032,276000,INR,4968,0,false,true,1751385960,1751477400,setl_EH2507020470,Online electronics order,,pay_EH25070100547,EH2025070200000470,order_EH25070100547,,upi,,,,,
pay_EH25071200548,payment,0,977090,995000,INR,17910,0,false,true,1752340020,1752514200,setl_EH2507140480,Online electronics order,,pay_EH25071200548,EH2025071400000480,order_EH25071200548,,netbanking,,,,,
pay_EH25071200549,payment,0,279870,285000,INR,5130,0,false,true,1752343680,1752514200,setl_EH2507140480,Online electronics order,,pay_EH25071200549,EH2025071400000480,order_EH25071200549,,upi,,,,,
pay_EH25070600550,payment,0,1115552,1136000,INR,20448,0,false,true,1751828940,1751995800,setl_EH2507080475,Online electronics order,,pay_EH25070600550,EH2025070800000475,order_EH25070600550,,upi,,,,,
pay_EH25070400551,payment,0,580362,591000,INR,10638,0,false,true,1751623800,1751823000,setl_EH2507060473,Online electronics order,,pay_EH25070400551,EH2025070600000473,order_EH25070400551,,card,MasterCard,,debit,,
pay_EH25071800552,payment,0,728644,742000,INR,13356,0,false,true,1752837060,1753032600,setl_EH2507200485,Online electronics order,,pay_EH25071800552,EH2025072000000485,order_EH25071800552,,upi,,,,,
pay_EH25072600553,payment,0,608840,620000,INR,11160,0,false,true,1753531920,1753723800,setl_EH2507280492,Online electronics order,,pay_EH25072600553,EH2025072800000492,order_EH25072600553,,card,Visa,,credit,,
pay_EH25070500554,payment,0,661868,674000,INR,12132,0,false,true,1751721180,1751909400,setl_EH2507070474,Online electronics order,,pay_EH25070500554,EH2025070700000474,order_EH25070500554,,card,Visa,,credit,,
pay_EH25072800555,payment,0,416369,424000,INR,7631,0,false,true,1753712040,1753810200,setl_EH2507290493,Online electronics order,,pay_EH25072800555,EH2025072900000493,order_EH25072800555,,wallet,,,,,
pay_EH25072900556,payment,0,79542,81000,INR,1458,0,false,true,1753802100,1753896600,setl_EH2507300494,Online electronics order,,pay_EH25072900556,EH2025073000000494,order_EH25072900556,,netbanking,,,,,
pay_EH25071200557,payment,0,652048,664000,INR,11952,0,false,true,1752336960,1752514200,setl_EH2507140480,Online electronics order,,pay_EH25071200557,EH2025071400000480,order_EH25071200557,,netbanking,,,,,
pay_EH25072000558,payment,0,1073326,1093000,INR,19674,0,false,true,1753031820,1753205400,setl_EH2507220487,Online electronics order,,pay_EH25072000558,EH2025072200000487,order_EH25072000558,,card,American Express,,debit,,
pay_EH25071100559,payment,0,1026190,1045000,INR,18810,0,false,true,1752257880,1752427800,setl_EH2507130479,Online electronics order,,pay_EH25071100559,EH2025071300000479,order_EH25071100559,,upi,,,,,
pay_EH25072800560,payment,0,653030,665000,INR,11970,0,false,true,1753730340,1753810200,setl_EH2507290493,Online electronics order,,pay_EH25072800560,EH2025072900000493,order_EH25072800560,,netbanking,,,,,
pay_EH25072500561,payment,0,515550,525000,INR,9450,0,false,true,1753438800,1753637400,setl_EH2507270491,Online electronics order,,pay_EH25072500561,EH2025072700000491,order_EH25072500561,,card,MasterCard,,credit,,
pay_EH25070600562,payment,0,119804,122000,INR,2196,0,false,true,1751800860,1751995800,setl_EH2507080475,Online electronics order,,pay_EH25070600562,EH2025070800000475,order_EH25070600562,,upi,,,,,
pay_EH25072700563,payment,0,170868,174000,INR,3132,0,false,true,1753618920,1753810200,setl_EH2507290493,Online electronics order,,pay_EH25072700563,EH2025072900000493,order_EH25072700563,,card,American Express,,credit,,
pay_EH25070400564,payment,0,2822268,2874000,INR,51732,0,false,true,1751635380,1751823000,setl_EH2507060473,Online electronics order,,pay_EH25070400564,EH2025070600000473,order_EH25070400564,,card,RuPay,,debit,,
pay_EH25070100565,payment,0,365305,372000,INR,6695,0,false,true,1751379840,1751477400,setl_EH2507020470,Online electronics order,,pay_EH25070100565,EH2025070200000470,order_EH25070100565,,upi,,,,,
pay_EH25071500566,payment,0,1191166,1213000,INR,21834,0,false,true,1752593100,1752687000,setl_EH2507160482,Online electronics order,,pay_EH25071500566,EH2025071600000482,order_EH25071500566,,card,Visa,,credit,,
pay_EH25073000567,payment,0,244518,249000,INR,4482,0,false,true,1753892760,1753983000,setl_EH2507310495,Online electronics order,,pay_EH25073000567,EH2025073100000495,order_EH25073000567,,card,RuPay,,credit,,
pay_EH25070900568,payment,0,127660,130000,INR,2340,0,false,true,1752082020,1752168600,setl_EH2507100477,Online electronics order,,pay_EH25070900568,EH2025071000000477,order_EH25070900568,,upi,,,,,
pay_EH25071100569,payment,0,337808,344000,INR,6192,0,false,true,1752258480,1752427800,setl_EH2507130479,Online electronics order,,pay_EH25071100569,EH2025071300000479,order_EH25071100569,,emi,,,,,
pay_EH25071800570,payment,0,419314,427000,INR,7686,0,false,true,1752866940,1753032600,setl_EH2507200485,Online electronics order,,pay_EH25071800570,EH2025072000000485,order_EH25071800570,,netbanking,,,,,
