id,entity,amount,currency,payment_id,created_at,batch_id,receipt,status,speed_requested,speed_processed,acquirer_utr,anomaly_type,duplicate_of_refund_id
rfnd_EH25050414786,refund,201000,INR,pay_EH25050300440,1746368520,,rcpt_50300440,processed,normal,normal,UTR25050400014786,,
rfnd_EH25053114805,refund,54000,INR,pay_EH25051900459,1748700480,,rcpt_51900459,processed,normal,normal,UTR25053100014805,,
rfnd_EH25052514818,refund,314000,INR,pay_EH25052200472,1748182260,,rcpt_52200472,processed,normal,normal,UTR25052500014818,,
rfnd_EH25053014819,refund,193000,INR,pay_EH25052500473,1748616360,,rcpt_52500473,processed,normal,normal,UTR25053000014819,,
rfnd_EH25060414826,refund,1710000,INR,pay_EH25053100480,1749045900,,rcpt_53100480,processed,normal,normal,UTR25060400014826,,
rfnd_EH25050814886,refund,415000,INR,pay_EH25050200541,1746715140,,rcpt_50200541,processed,normal,normal,UTR25050800014886,,
rfnd_EH25051014889,refund,473000,INR,pay_EH25050400544,1746887280,,rcpt_50400544,processed,normal,normal,UTR25051000014889,,
rfnd_EH25052714916,refund,893000,INR,pay_EH25051800571,1748357100,,rcpt_51800571,processed,normal,normal,UTR25052700014916,,
rfnd_EH25051714921,refund,109000,INR,pay_EH25051100576,1747492680,,rcpt_51100576,processed,normal,normal,UTR25051700014921,,
rfnd_EH25053114928,refund,517000,INR,pay_EH25052900583,1748702700,,rcpt_52900583,processed,normal,normal,UTR25053100014928,,
rfnd_EH25052314947,refund,532000,INR,pay_EH25051500602,1748010720,,rcpt_51500602,processed,normal,normal,UTR25052300014947,,
rfnd_EH25050614953,refund,242000,INR,pay_EH25050100608,1746541200,,rcpt_50100608,processed,normal,normal,UTR25050600014953,,
rfnd_EH25053014956,refund,68000,INR,pay_EH25052500611,1748617080,,rcpt_52500611,processed,normal,normal,UTR25053000014956,,
rfnd_EH25053014989,refund,452000,INR,pay_EH25052900644,1748615160,,rcpt_52900644,processed,normal,normal,UTR25053000014989,,
rfnd_EH25050615003,refund,672000,INR,pay_EH25050500658,1746542280,,rcpt_50500658,processed,normal,normal,UTR25050600015003,,
rfnd_EH25051515007,refund,52000,INR,pay_EH25050600662,1747320480,,rcpt_50600662,processed,normal,normal,UTR25051500015007,,
rfnd_EH25060115040,refund,42000,INR,pay_EH25053100695,1748787060,,rcpt_53100695,processed,normal,normal,UTR25060100015040,,
rfnd_EH25052515049,refund,142000,INR,pay_EH25051300704,1748184360,,rcpt_51300704,processed,normal,normal,UTR25052500015049,,
rfnd_EH25061015123,refund,36000,INR,pay_EH25052900779,1749567180,,rcpt_52900779,processed,normal,normal,UTR25061000015123,,
rfnd_EH25051015229,refund,153000,INR,pay_EH25050400887,1746888780,,rcpt_50400887,processed,normal,normal,UTR25051000015229,,
rfnd_EH25052015232,refund,36000,INR,pay_EH25051100890,1747752300,,rcpt_51100890,processed,normal,normal,UTR25052000015232,,
rfnd_EH25060715242,refund,91000,INR,pay_EH25052600901,1749307320,,rcpt_52600901,processed,normal,normal,UTR25060700015242,,
rfnd_EH25052115255,refund,152000,INR,pay_EH25051600914,1747836480,,rcpt_51600914,processed,normal,normal,UTR25052100015255,,
rfnd_EH25060215256,refund,1001000,INR,pay_EH25052100915,1748874360,,rcpt_52100915,processed,normal,normal,UTR25060200015256,,
rfnd_EH25050915263,refund,506000,INR,pay_EH25050200922,1746799800,,rcpt_50200922,processed,normal,normal,UTR25050900015263,,
rfnd_EH25053015264,refund,79000,INR,pay_EH25052100923,1748616660,,rcpt_52100923,processed,normal,normal,UTR25053000015264,,
rfnd_EH25051415267,refund,74000,INR,pay_EH25050200926,1747231500,,rcpt_50200926,processed,normal,normal,UTR25051400015267,,
rfnd_EH25051915273,refund,372000,INR,pay_EH25051500932,1747666080,,rcpt_51500932,processed,normal,normal,UTR25051900015273,,
rfnd_EH25051815274,refund,660000,INR,pay_EH25051500933,1747576800,,rcpt_51500933,processed,normal,normal,UTR25051800015274,,
rfnd_EH25061015293,refund,424000,INR,pay_EH25053100953,1749564480,,rcpt_53100953,processed,normal,normal,UTR25061000015293,,
rfnd_EH25052515308,refund,1415000,INR,pay_EH25051300969,1748181720,,rcpt_51300969,processed,normal,normal,UTR25052500015308,,
rfnd_EH25052215319,refund,102000,INR,pay_EH25051500980,1747924740,,rcpt_51500980,processed,normal,normal,UTR25052200015319,,
rfnd_EH25052315328,refund,353000,INR,pay_EH25051700989,1748008920,,rcpt_51700989,processed,normal,normal,UTR25052300015328,,
rfnd_EH25061615376,refund,482000,INR,pay_EH25060700030,1750084260,,rcpt_60700030,processed,normal,normal,UTR25061600015376,,
rfnd_EH25062615384,refund,667000,INR,pay_EH25061800038,1750947120,,rcpt_61800038,processed,normal,normal,UTR25062600015384,,
rfnd_EH25061715399,refund,227000,INR,pay_EH25061500053,1750171980,,rcpt_61500053,processed,normal,normal,UTR25061700015399,,
rfnd_EH25070115409,refund,62000,INR,pay_EH25063000063,1751378940,,rcpt_63000063,processed,normal,normal,UTR25070100015409,,
rfnd_EH25062415415,refund,224000,INR,pay_EH25061800069,1750773960,,rcpt_61800069,processed,normal,normal,UTR25062400015415,,
rfnd_EH25061915417,refund,390000,INR,pay_EH25061000071,1750345140,,rcpt_61000071,processed,normal,normal,UTR25061900015417,,
rfnd_EH25061415434,refund,395000,INR,pay_EH25060900088,1749910860,,rcpt_60900088,processed,normal,normal,UTR25061400015434,,
rfnd_EH25062515438,refund,202000,INR,pay_EH25061300092,1750860360,,rcpt_61300092,processed,normal,normal,UTR25062500015438,,
rfnd_EH25063015457,refund,45000,INR,pay_EH25062000111,1751293320,,rcpt_62000111,processed,normal,normal,UTR25063000015457,,
rfnd_EH25061615458,refund,247000,INR,pay_EH25061200112,1750084020,,rcpt_61200112,processed,normal,normal,UTR25061600015458,,
rfnd_EH25062115479,refund,560000,INR,pay_EH25061000133,1750516920,,rcpt_61000133,processed,normal,normal,UTR25062100015479,,
rfnd_EH25062515486,refund,298000,INR,pay_EH25062200140,1750863360,,rcpt_62200140,processed,normal,normal,UTR25062500015486,,
rfnd_EH25062315493,refund,332000,INR,pay_EH25061800148,1750688520,,rcpt_61800148,processed,normal,normal,UTR25062300015493,,
rfnd_EH25062315496,refund,142000,INR,pay_EH25061200151,1750688640,,rcpt_61200151,processed,normal,normal,UTR25062300015496,,
rfnd_EH25070415506,refund,1042000,INR,pay_EH25062900161,1751640900,,rcpt_62900161,processed,normal,normal,UTR25070400015506,,
rfnd_EH25061115508,refund,111000,INR,pay_EH25060300163,1749652500,,rcpt_60300163,processed,normal,normal,UTR25061100015508,,
rfnd_EH25061515520,refund,201000,INR,pay_EH25061000175,1749996780,,rcpt_61000175,processed,normal,normal,UTR25061500015520,,
rfnd_EH25061215527,refund,108000,INR,pay_EH25060500182,1749740280,,rcpt_60500182,processed,normal,normal,UTR25061200015527,,
rfnd_EH25070415532,refund,626000,INR,pay_EH25062500187,1751639760,,rcpt_62500187,processed,normal,normal,UTR25070400015532,,
rfnd_EH25071215580,refund,93000,INR,pay_EH25063000237,1752329580,,rcpt_63000237,processed,normal,normal,UTR25071200015580,,
rfnd_EH25062615594,refund,5976000,INR,pay_EH25061500251,1750947900,,rcpt_61500251,processed,normal,normal,UTR25062600015594,,
rfnd_EH25070315598,refund,74000,INR,pay_EH25062700255,1751551320,,rcpt_62700255,processed,normal,normal,UTR25070300015598,,
rfnd_EH25062915616,refund,104000,INR,pay_EH25062300273,1751206320,,rcpt_62300273,processed,normal,normal,UTR25062900015616,,
rfnd_EH25070815642,refund,83000,INR,pay_EH25062700299,1751985060,,rcpt_62700299,processed,normal,normal,UTR25070800015642,,
rfnd_EH25062115648,refund,35000,INR,pay_EH25061600305,1750516080,,rcpt_61600305,processed,normal,normal,UTR25062100015648,,
rfnd_EH25070915649,refund,97000,INR,pay_EH25062800306,1752072780,,rcpt_62800306,processed,normal,normal,UTR25070900015649,,
rfnd_EH25062815667,refund,32000,INR,pay_EH25062100324,1751119380,,rcpt_62100324,processed,normal,normal,UTR25062800015667,,
rfnd_EH25062615676,refund,771000,INR,pay_EH25062200333,1750946580,,rcpt_62200333,processed,normal,normal,UTR25062600015676,,
rfnd_EH25061415686,refund,139000,INR,pay_EH25060900343,1749911700,,rcpt_60900343,processed,normal,normal,UTR25061400015686,,
rfnd_EH25061715693,refund,206000,INR,pay_EH25061000350,1750170240,,rcpt_61000350,processed,normal,normal,UTR25061700015693,,
rfnd_EH25061415742,refund,435000,INR,pay_EH25061100399,1749912660,,rcpt_61100399,processed,normal,normal,UTR25061400015742,,
rfnd_EH25061915769,refund,56000,INR,pay_EH25060900426,1750343340,,rcpt_60900426,processed,normal,normal,UTR25061900015769,,
rfnd_EH25070115774,refund,387000,INR,pay_EH25062000431,1751380380,,rcpt_62000431,processed,normal,normal,UTR25070100015774,,
rfnd_EH25061415785,refund,442000,INR,pay_EH25060600442,1749911940,,rcpt_60600442,processed,normal,normal,UTR25061400015785,,
rfnd_EH25070515806,refund,235000,INR,pay_EH25062800464,1751725920,,rcpt_62800464,processed,normal,normal,UTR25070500015806,,
rfnd_EH25061815814,refund,131000,INR,pay_EH25061100472,1750257780,,rcpt_61100472,processed,normal,normal,UTR25061800015814,,
rfnd_EH25060915834,refund,416000,INR,pay_EH25060200492,1749480780,,rcpt_60200492,processed,normal,normal,UTR25060900015834,,
rfnd_EH25062315839,refund,60000,INR,pay_EH25061100497,1750689180,,rcpt_61100497,processed,normal,normal,UTR25062300015839,,
rfnd_EH25061515845,refund,242000,INR,pay_EH25061200503,1749998820,,rcpt_61200503,processed,normal,normal,UTR25061500015845,,
rfnd_EH25062715859,refund,177000,INR,pay_EH25062500517,1751035980,,rcpt_62500517,processed,normal,normal,UTR25062700015859,,
rfnd_EH25061315870,refund,928000,INR,pay_EH25060800528,1749826020,,rcpt_60800528,processed,normal,normal,UTR25061300015870,,
rfnd_EH25062815874,refund,76000,INR,pay_EH25061900532,1751120280,,rcpt_61900532,processed,normal,normal,UTR25062800015874,,
rfnd_EH25063015901,refund,157000,INR,pay_EH25062300559,1751293740,,rcpt_62300559,processed,normal,normal,UTR25063000015901,,
rfnd_EH25062115910,refund,83000,INR,pay_EH25060900568,1750515900,,rcpt_60900568,processed,normal,normal,UTR25062100015910,,
rfnd_EH25060615941,refund,358000,INR,pay_EH25060300599,1749218460,,rcpt_60300599,processed,normal,normal,UTR25060600015941,,
rfnd_EH25062215942,refund,171000,INR,pay_EH25062100600,1750603440,,rcpt_62100600,processed,normal,normal,UTR25062200015942,,
rfnd_EH25070215952,refund,99000,INR,pay_EH25063000611,1751464800,,rcpt_63000611,processed,normal,normal,UTR25070200015952,,
rfnd_EH25061815978,refund,127000,INR,pay_EH25060800637,1750255980,,rcpt_60800637,processed,normal,normal,UTR25061800015978,,
rfnd_EH25060715988,refund,52000,INR,pay_EH25060600647,1749307500,,rcpt_60600647,processed,normal,normal,UTR25060700015988,,
rfnd_EH25070616006,refund,67000,INR,pay_EH25062600665,1751812680,,rcpt_62600665,processed,normal,normal,UTR25070600016006,,
rfnd_EH25070316013,refund,1290000,INR,pay_EH25062400672,1751553000,,rcpt_62400672,processed,normal,normal,UTR25070300016013,,
rfnd_EH25062116017,refund,6036000,INR,pay_EH25061100676,1750514820,,rcpt_61100676,processed,normal,normal,UTR25062100016017,,
rfnd_EH25062016025,refund,205000,INR,pay_EH25061900684,1750428240,,rcpt_61900684,processed,normal,normal,UTR25062000016025,,
rfnd_EH25062716034,refund,141000,INR,pay_EH25062600693,1751034060,,rcpt_62600693,processed,normal,normal,UTR25062700016034,,
rfnd_EH25070416053,refund,117000,INR,pay_EH25062800712,1751639640,,rcpt_62800712,processed,normal,normal,UTR25070400016053,,
rfnd_EH25062616075,refund,936000,INR,pay_EH25061900734,1750948500,,rcpt_61900734,processed,normal,normal,UTR25062600016075,,
rfnd_EH25062616093,refund,87000,INR,pay_EH25061800752,1750947300,,rcpt_61800752,processed,normal,normal,UTR25062600016093,,
rfnd_EH25062816103,refund,138000,INR,pay_EH25062100762,1751120700,,rcpt_62100762,processed,normal,normal,UTR25062800016103,,
rfnd_EH25070116121,refund,873000,INR,pay_EH25062900780,1751379060,,rcpt_62900780,processed,normal,normal,UTR25070100016121,,
rfnd_EH25061316140,refund,921000,INR,pay_EH25060400799,1749823380,,rcpt_60400799,processed,normal,normal,UTR25061300016140,,
rfnd_EH25062316162,refund,45000,INR,pay_EH25061200822,1750688940,,rcpt_61200822,processed,normal,normal,UTR25062300016162,,
rfnd_EH25062716182,refund,1457000,INR,pay_EH25061500842,1751033880,,rcpt_61500842,processed,normal,normal,UTR25062700016182,,
rfnd_EH25061516187,refund,376000,INR,pay_EH25061000847,1749999240,,rcpt_61000847,processed,normal,normal,UTR25061500016187,,
rfnd_EH25062516199,refund,630000,INR,pay_EH25061900859,1750860660,,rcpt_61900859,processed,normal,normal,UTR25062500016199,,
rfnd_EH25062016224,refund,929000,INR,pay_EH25061900884,1750431060,,rcpt_61900884,processed,normal,normal,UTR25062000016224,,
rfnd_EH25062616237,refund,656000,INR,pay_EH25061600897,1750947420,,rcpt_61600897,processed,normal,normal,UTR25062600016237,,
rfnd_EH25070316241,refund,226000,INR,pay_EH25063000901,1751551500,,rcpt_63000901,processed,normal,normal,UTR25070300016241,,
rfnd_EH25062216242,refund,184000,INR,pay_EH25062100902,1750600920,,rcpt_62100902,processed,normal,normal,UTR25062200016242,,
rfnd_EH25062516247,refund,164000,INR,pay_EH25062400907,1750861980,,rcpt_62400907,processed,normal,normal,UTR25062500016247,,
rfnd_EH25061116255,refund,268000,INR,pay_EH25060100915,1749653880,,rcpt_60100915,processed,normal,normal,UTR25061100016255,,
rfnd_EH25061016256,refund,375000,INR,pay_EH25060300916,1749564480,,rcpt_60300916,processed,normal,normal,UTR25061000016256,,
rfnd_EH25062116267,refund,439000,INR,pay_EH25060900928,1750515240,,rcpt_60900928,processed,normal,normal,UTR25062100016267,,
rfnd_EH25061416274,refund,422000,INR,pay_EH25060800935,1749912660,,rcpt_60800935,processed,normal,normal,UTR25061400016274,,
rfnd_EH25061216299,refund,139000,INR,pay_EH25060600960,1749739200,,rcpt_60600960,processed,normal,normal,UTR25061200016299,,
rfnd_EH25061616313,refund,820000,INR,pay_EH25060600974,1750084800,,rcpt_60600974,processed,normal,normal,UTR25061600016313,,
rfnd_EH25062616328,refund,485000,INR,pay_EH25062200989,1750949160,,rcpt_62200989,processed,normal,normal,UTR25062600016328,,
rfnd_EH25070616379,refund,212000,INR,pay_EH25070100051,1751810520,,rcpt_70100051,processed,normal,normal,UTR25070600016379,,
rfnd_EH25080316408,refund,44000,INR,pay_EH25072900081,1754230140,,rcpt_72900081,processed,normal,normal,UTR25080300016408,,
rfnd_EH25080216412,refund,35000,INR,pay_EH25072100085,1754144160,,rcpt_72100085,processed,normal,normal,UTR25080200016412,,
rfnd_EH25071516445,refund,2036000,INR,pay_EH25071300118,1752591480,,rcpt_71300118,processed,normal,normal,UTR25071500016445,,
rfnd_EH25072616453,refund,114000,INR,pay_EH25072000126,1753540320,,rcpt_72000126,processed,normal,normal,UTR25072600016453,,
rfnd_EH25080316456,refund,174000,INR,pay_EH25072700129,1754232900,,rcpt_72700129,processed,normal,normal,UTR25080300016456,,
rfnd_EH25072816457,refund,138000,INR,pay_EH25072600130,1753712460,,rcpt_72600130,processed,normal,normal,UTR25072800016457,,
rfnd_EH25071916477,refund,279000,INR,pay_EH25070900150,1752936180,,rcpt_70900150,processed,normal,normal,UTR25071900016477,,
rfnd_EH25080416482,refund,510000,INR,pay_EH25072800155,1754317260,,rcpt_72800155,processed,normal,normal,UTR25080400016482,,
rfnd_EH25080116529,refund,160000,INR,pay_EH25072100202,1754057100,,rcpt_72100202,processed,normal,normal,UTR25080100016529,,
rfnd_EH25071616531,refund,281000,INR,pay_EH25071500204,1752676020,,rcpt_71500204,processed,normal,normal,UTR25071600016531,,
rfnd_EH25080216534,refund,366000,INR,pay_EH25072700207,1754145900,,rcpt_72700207,processed,normal,normal,UTR25080200016534,,
rfnd_EH25072316541,refund,37000,INR,pay_EH25072100214,1753281420,,rcpt_72100214,pending,normal,normal,UTR25072300016541,,
rfnd_EH25080816551,refund,631000,INR,pay_EH25072700224,1754662080,,rcpt_72700224,pending,normal,normal,UTR25080800016551,,
rfnd_EH25072916555,refund,608000,INR,pay_EH25072200228,1753797780,,rcpt_72200228,processed,normal,normal,UTR25072900016555,,
rfnd_EH25070416575,refund,103000,INR,pay_EH25070300248,1751640480,,rcpt_70300248,processed,normal,normal,UTR25070400016575,,
rfnd_EH25072916601,refund,57000,INR,pay_EH25072800274,1753800360,,rcpt_72800274,processed,normal,normal,UTR25072900016601,,
rfnd_EH25071216603,refund,63000,INR,pay_EH25070200276,1752330720,,rcpt_70200276,processed,normal,normal,UTR25071200016603,,
rfnd_EH25072316609,refund,244000,INR,pay_EH25071900282,1753281180,,rcpt_71900282,processed,normal,normal,UTR25072300016609,,
rfnd_EH25080116617,refund,42000,INR,pay_EH25072600290,1754057880,,rcpt_72600290,processed,normal,normal,UTR25080100016617,,
rfnd_EH25071916622,refund,799000,INR,pay_EH25071400295,1752935460,,rcpt_71400295,processed,normal,normal,UTR25071900016622,,
rfnd_EH25071716654,refund,61000,INR,pay_EH25071300327,1752761100,,rcpt_71300327,processed,normal,normal,UTR25071700016654,,
rfnd_EH25080516661,refund,1127000,INR,pay_EH25072500334,1754405160,,rcpt_72500334,processed,normal,normal,UTR25080500016661,,
rfnd_EH25080416683,refund,169000,INR,pay_EH25072700356,1754319180,,rcpt_72700356,processed,normal,normal,UTR25080400016683,,
rfnd_EH25070816684,refund,247000,INR,pay_EH25070100357,1751984580,,rcpt_70100357,processed,normal,normal,UTR25070800016684,,
rfnd_EH25072916692,refund,424000,INR,pay_EH25071900365,1753800540,,rcpt_71900365,processed,normal,normal,UTR25072900016692,,
rfnd_EH25071416697,refund,365000,INR,pay_EH25070700370,1752501600,,rcpt_70700370,processed,normal,normal,UTR25071400016697,,
rfnd_EH25072116714,refund,31000,INR,pay_EH25071300387,1753106520,,rcpt_71300387,processed,normal,normal,UTR25072100016714,,
rfnd_EH25072216720,refund,313000,INR,pay_EH25071300393,1753194540,,rcpt_71300393,processed,normal,normal,UTR25072200016720,,
rfnd_EH25072516721,refund,202000,INR,pay_EH25071600394,1753453380,,rcpt_71600394,processed,normal,normal,UTR25072500016721,,
rfnd_EH25072416749,refund,68000,INR,pay_EH25072200422,1753367400,,rcpt_72200422,processed,normal,normal,UTR25072400016749,,
rfnd_EH25080916756,refund,132000,INR,pay_EH25073100429,1754748840,,rcpt_73100429,processed,normal,normal,UTR25080900016756,,
rfnd_EH25072916775,refund,58000,INR,pay_EH25072200448,1753800180,,rcpt_72200448,processed,normal,normal,UTR25072900016775,,
rfnd_EH25070416783,refund,172000,INR,pay_EH25070100456,1751640120,,rcpt_70100456,processed,normal,normal,UTR25070400016783,,
rfnd_EH25080716792,refund,193000,INR,pay_EH25073000465,1754576160,,rcpt_73000465,processed,normal,normal,UTR25080700016792,,
rfnd_EH25073116796,refund,517000,INR,pay_EH25072600469,1753971000,,rcpt_72600469,processed,normal,normal,UTR25073100016796,,
rfnd_EH25070516815,refund,44000,INR,pay_EH25070400488,1751727060,,rcpt_70400488,processed,normal,normal,UTR25070500016815,,
rfnd_EH25072516818,refund,605000,INR,pay_EH25072000491,1753453020,,rcpt_72000491,processed,normal,normal,UTR25072500016818,,
rfnd_EH25072816849,refund,213000,INR,pay_EH25071900523,1753711320,,rcpt_71900523,processed,normal,normal,UTR25072800016849,,
rfnd_EH25071016880,refund,324000,INR,pay_EH25070500554,1752156900,,rcpt_70500554,processed,normal,normal,UTR25071000016880,,
rfnd_EH25073116889,refund,90000,INR,pay_EH25072700563,1753973280,,rcpt_72700563,processed,normal,normal,UTR25073100016889,,
rfnd_EH25080416916,refund,100000,INR,pay_EH25072800590,1754319420,,rcpt_72800590,processed,normal,normal,UTR25080400016916,,
rfnd_EH25080316940,refund,242000,INR,pay_EH25073100614,1754231340,,rcpt_73100614,processed,normal,normal,UTR25080300016940,,
rfnd_EH25080616960,refund,91000,INR,pay_EH25073000634,1754489220,,rcpt_73000634,processed,normal,normal,UTR25080600016960,,
rfnd_EH25071316967,refund,682000,INR,pay_EH25070800642,1752417120,,rcpt_70800642,processed,normal,normal,UTR25071300016967,,
rfnd_EH25080516986,refund,486000,INR,pay_EH25072400661,1754403660,,rcpt_72400661,processed,normal,normal,UTR25080500016986,,
rfnd_EH25072617038,refund,934000,INR,pay_EH25072400713,1753541160,,rcpt_72400713,processed,normal,normal,UTR25072600017038,,
rfnd_EH25070817051,refund,151000,INR,pay_EH25070200726,1751986380,,rcpt_70200726,processed,normal,normal,UTR25070800017051,,
rfnd_EH25072317073,refund,97000,INR,pay_EH25071500748,1753282440,,rcpt_71500748,processed,normal,normal,UTR25072300017073,,
rfnd_EH25072217080,refund,70000,INR,pay_EH25072000755,1753196220,,rcpt_72000755,processed,normal,normal,UTR25072200017080,,
rfnd_EH25071317087,refund,280000,INR,pay_EH25071000762,1752418560,,rcpt_71000762,processed,normal,normal,UTR25071300017087,,
rfnd_EH25070517095,refund,239000,INR,pay_EH25070300770,1751726940,,rcpt_70300770,processed,normal,normal,UTR25070500017095,,
rfnd_EH25080217097,refund,37000,INR,pay_EH25073100772,1754144460,,rcpt_73100772,processed,normal,normal,UTR25080200017097,,
rfnd_EH25071317124,refund,216000,INR,pay_EH25071000799,1752415800,,rcpt_71000799,processed,normal,normal,UTR25071300017124,,
rfnd_EH25071517140,refund,274000,INR,pay_EH25071100815,1752591540,,rcpt_71100815,processed,normal,normal,UTR25071500017140,,
rfnd_EH25071117149,refund,698000,INR,pay_EH25070400824,1752243120,,rcpt_70400824,processed,normal,normal,UTR25071100017149,,
rfnd_EH25071017157,refund,183000,INR,pay_EH25070800833,1752158880,,rcpt_70800833,processed,normal,normal,UTR25071000017157,,
rfnd_EH25070417166,refund,761000,INR,pay_EH25070100842,1751640840,,rcpt_70100842,processed,normal,normal,UTR25070400017166,,
rfnd_EH25072317172,refund,513000,INR,pay_EH25071200849,1753282380,,rcpt_71200849,processed,normal,normal,UTR25072300017172,,
rfnd_EH25071717180,refund,587000,INR,pay_EH25071200857,1752762120,,rcpt_71200857,processed,normal,normal,UTR25071700017180,,
rfnd_EH25072517207,refund,703000,INR,pay_EH25072100884,1753454640,,rcpt_72100884,processed,normal,normal,UTR25072500017207,,
rfnd_EH25071617210,refund,47000,INR,pay_EH25070500888,1752676320,,rcpt_70500888,processed,normal,normal,UTR25071600017210,,
rfnd_EH25080217217,refund,55000,INR,pay_EH25072700895,1754144400,,rcpt_72700895,processed,normal,normal,UTR25080200017217,,
rfnd_EH25071617224,refund,118000,INR,pay_EH25070900902,1752676020,,rcpt_70900902,processed,normal,normal,UTR25071600017224,,
rfnd_EH25071217239,refund,861000,INR,pay_EH25070200917,1752330300,,rcpt_70200917,processed,normal,normal,UTR25071200017239,,
rfnd_EH25070917272,refund,264000,INR,pay_EH25070700950,1752072480,,rcpt_70700950,processed,normal,normal,UTR25070900017272,,
rfnd_EH25073017275,refund,1131000,INR,pay_EH25071800953,1753884240,,rcpt_71800953,processed,normal,normal,UTR25073000017275,,
rfnd_EH25072017288,refund,211000,INR,pay_EH25071500966,1753020780,,rcpt_71500966,processed,normal,normal,UTR25072000017288,,
rfnd_EH25071117295,refund,991000,INR,pay_EH25071000973,1752243180,,rcpt_71000973,processed,normal,normal,UTR25071100017295,,
rfnd_EH25071317311,refund,860000,INR,pay_EH25071000989,1752415680,,rcpt_71000989,processed,normal,normal,UTR25071300017311,,
rfnd_EH25071217314,refund,1121000,INR,pay_EH25070400992,1752330420,,rcpt_70400992,processed,normal,normal,UTR25071200017314,,
rfnd_EH25071417319,refund,207000,INR,pay_EH25071000997,1752502620,,rcpt_71000997,processed,normal,normal,UTR25071400017319,,
rfnd_EH25071417320,refund,551000,INR,pay_EH25071100998,1752503160,,rcpt_71100998,processed,normal,normal,UTR25071400017320,,
rfnd_EH25071817337,refund,157000,INR,pay_EH25071501015,1752848100,,rcpt_71501015,processed,normal,normal,UTR25071800017337,,
rfnd_EH25082517396,refund,330000,INR,pay_EH25082400010,1756131120,,rcpt_82400010,processed,normal,normal,UTR25082500017396,,
rfnd_EH25081017398,refund,338000,INR,pay_EH25080100012,1754836380,,rcpt_80100012,processed,normal,normal,UTR25081000017398,,
rfnd_EH25082917400,refund,191000,INR,pay_EH25082200014,1756478040,,rcpt_82200014,processed,normal,normal,UTR25082900017400,,
rfnd_EH25082317402,refund,268000,INR,pay_EH25082100016,1755959760,,rcpt_82100016,processed,normal,normal,UTR25082300017402,,
rfnd_EH25090117416,refund,583000,INR,pay_EH25082500030,1756736580,,rcpt_82500030,processed,normal,normal,UTR25090100017416,,
rfnd_EH25081717424,refund,74000,INR,pay_EH25080500038,1755439620,,rcpt_80500038,processed,normal,normal,UTR25081700017424,,
rfnd_EH25090517439,refund,960000,INR,pay_EH25082600053,1757082720,,rcpt_82600053,processed,normal,normal,UTR25090500017439,,
rfnd_EH25082717451,refund,467000,INR,pay_EH25082600065,1756304280,,rcpt_82600065,processed,normal,normal,UTR25082700017451,,
rfnd_EH25081417472,refund,992000,INR,pay_EH25080500086,1755180420,,rcpt_80500086,processed,normal,normal,UTR25081400017472,,
rfnd_EH25083117482,refund,1288000,INR,pay_EH25082200096,1756649220,,rcpt_82200096,processed,normal,normal,UTR25083100017482,,
rfnd_EH25090717484,refund,105000,INR,pay_EH25082800098,1757256960,,rcpt_82800098,processed,normal,normal,UTR25090700017484,,
rfnd_EH25081617507,refund,413000,INR,pay_EH25080800121,1755352920,,rcpt_80800121,processed,normal,normal,UTR25081600017507,,
rfnd_EH25080517516,refund,678000,INR,pay_EH25080200130,1754404860,,rcpt_80200130,processed,normal,normal,UTR25080500017516,,
rfnd_EH25082617523,refund,33000,INR,pay_EH25082500137,1756217100,,rcpt_82500137,processed,normal,normal,UTR25082600017523,,
rfnd_EH25081117566,refund,210000,INR,pay_EH25080700180,1754922420,,rcpt_80700180,processed,normal,normal,UTR25081100017566,,
rfnd_EH25082417567,refund,145000,INR,pay_EH25081500181,1756046100,,rcpt_81500181,processed,normal,normal,UTR25082400017567,,
rfnd_EH25082317592,refund,80000,INR,pay_EH25081900206,1755960180,,rcpt_81900206,processed,normal,normal,UTR25082300017592,,
rfnd_EH25082517611,refund,57000,INR,pay_EH25081800225,1756130700,,rcpt_81800225,processed,normal,normal,UTR25082500017611,,
rfnd_EH25090317621,refund,241000,INR,pay_EH25083000235,1756910880,,rcpt_83000235,processed,normal,normal,UTR25090300017621,,
rfnd_EH25090317627,refund,314000,INR,pay_EH25082800241,1756910520,,rcpt_82800241,processed,normal,normal,UTR25090300017627,,
rfnd_EH25081617642,refund,650000,INR,pay_EH25081400256,1755355920,,rcpt_81400256,processed,normal,normal,UTR25081600017642,,
rfnd_EH25083117645,refund,75000,INR,pay_EH25082200259,1756650600,,rcpt_82200259,processed,normal,normal,UTR25083100017645,,
rfnd_EH25081317649,refund,199000,INR,pay_EH25080400263,1755096420,,rcpt_80400263,processed,normal,normal,UTR25081300017649,,
rfnd_EH25081617660,refund,934000,INR,pay_EH25080500274,1755354780,,rcpt_80500274,processed,normal,normal,UTR25081600017660,,
rfnd_EH25081717662,refund,1238000,INR,pay_EH25080800276,1755441060,,rcpt_80800276,processed,normal,normal,UTR25081700017662,,
rfnd_EH25081117679,refund,37000,INR,pay_EH25080300293,1754921820,,rcpt_80300293,processed,normal,normal,UTR25081100017679,,
rfnd_EH25090517752,refund,48000,INR,pay_EH25082900366,1757081760,,rcpt_82900366,processed,normal,normal,UTR25090500017752,,
