id,entity,amount,status,fees,tax,utr,created_at,settlement_date,payment_count,refund_adjustment
setl_EH2509010522,settlement,37680722,processed,710278,0,EH2025090100000522,1756747800,2025-09-01,37,10690.0
setl_EH2509020523,settlement,49714431,processed,940569,0,EH2025090200000523,1756834200,2025-09-02,60,15990.0
setl_EH2509030524,settlement,34003545,processed,633455,0,EH2025090300000524,1756920600,2025-09-03,40,5550.0
setl_EH2509040525,settlement,35937586,processed,700414,0,EH2025090400000525,1757007000,2025-09-04,43,22740.0
setl_EH2509050526,settlement,24270645,processed,463355,0,EH2025090500000526,1757093400,2025-09-05,38,10080.0
setl_EH2509070527,settlement,32192856,processed,617144,0,EH2025090700000527,1757266200,2025-09-07,39,14760.0
setl_EH2509080528,settlement,14151535,processed,281464,0,EH2025090800000528,1757352600,2025-09-08,25,12040.0
setl_EH2509090529,settlement,51560485,processed,947515,0,EH2025090900000529,1757439000,2025-09-09,69,1320.0
setl_EH2509100530,settlement,42013148,processed,777852,0,EH2025091000000530,1757525400,2025-09-10,36,4230.0
setl_EH2509110531,settlement,17849927,processed,385073,0,EH2025091100000531,1757611800,2025-09-11,31,31580.0
setl_EH2509120532,settlement,25722787,processed,477213,0,EH2025091200000532,1757698200,2025-09-12,37,3120.0
setl_EH2509140533,settlement,18050456,processed,347544,0,EH2025091400000533,1757871000,2025-09-14,33,9100.0
setl_EH2509150534,settlement,23557000,processed,473000,0,EH2025091500000534,1757957400,2025-09-15,32,22480.0
setl_EH2509160535,settlement,39981329,processed,757671,0,EH2025091600000535,1758043800,2025-09-16,60,13540.0
setl_EH2509170536,settlement,20069420,processed,381580,0,EH2025091700000536,1758130200,2025-09-17,29,7480.0
setl_EH2509180537,settlement,19742128,processed,361872,0,EH2025091800000537,1758216600,2025-09-18,39,0
setl_EH2509190538,settlement,37099412,processed,722588,0,EH2025091900000538,1758303000,2025-09-19,47,23220.0
setl_EH2509210539,settlement,19819261,processed,376739,0,EH2025092100000539,1758475800,2025-09-21,29,7340.0
setl_EH2509220540,settlement,14500937,processed,314063,0,EH2025092200000540,1758562200,2025-09-22,27,26330.0
setl_EH2509230541,settlement,49329884,processed,906116,0,EH2025092300000541,1758648600,2025-09-23,69,1040.0
setl_EH2509240542,settlement,29317534,processed,540465,0,EH2025092400000542,1758735000,2025-09-24,36,1680.0
setl_EH2509250543,settlement,23790412,processed,438588,0,EH2025092500000543,1758821400,2025-09-25,38,1370.0
setl_EH2509260544,settlement,20402171,processed,412829,0,EH2025092600000544,1758907800,2025-09-26,35,21200.0
setl_EH2509280545,settlement,29538328,processed,550672,0,EH2025092800000545,1759080600,2025-09-28,40,5040.0
setl_EH2509290546,settlement,17674038,processed,323962,0,EH2025092900000546,1759167000,2025-09-29,29,0
setl_EH2509300547,settlement,50725802,processed,934198,0,EH2025093000000547,1759253400,2025-09-30,76,2400.0
setl_EH2510010548,settlement,28641420,processed,561580,0,EH2025100100000548,1759339800,2025-10-01,36,19960.0
setl_EH2510020549,settlement,30701137,processed,585863,0,EH2025100200000549,1759426200,2025-10-02,47,12610.0
setl_EH2510030550,settlement,18562748,processed,342252,0,EH2025100300000550,1759512600,2025-10-03,30,1090.0
setl_EH2510050551,settlement,15100950,processed,292050,0,EH2025100500000551,1759685400,2025-10-05,25,8320.0
setl_EH2510060552,settlement,33975080,processed,626920,0,EH2025100600000552,1759771800,2025-10-06,32,2270.0
setl_EH2510070553,settlement,48471552,processed,900448,0,EH2025100700000553,1759858200,2025-10-07,75,6530.0
setl_EH2510080554,settlement,43687219,processed,800781,0,EH2025100800000554,1759944600,2025-10-08,35,0
setl_EH2510090555,settlement,22761555,processed,427445,0,EH2025100900000555,1760031000,2025-10-09,35,5580.0
setl_EH2510100556,settlement,26101535,processed,513464,0,EH2025101000000556,1760117400,2025-10-10,23,19110.0
setl_EH2510120557,settlement,20508396,processed,393604,0,EH2025101200000557,1760290200,2025-10-12,39,9650.0
setl_EH2510130558,settlement,31286198,processed,575802,0,EH2025101300000558,1760376600,2025-10-13,41,1270.0
setl_EH2510140559,settlement,44050444,processed,808556,0,EH2025101400000559,1760463000,2025-10-14,62,610.0
setl_EH2510150560,settlement,18370815,processed,345185,0,EH2025101500000560,1760549400,2025-10-15,24,4610.0
setl_EH2510160561,settlement,22795997,processed,442003,0,EH2025101600000561,1760635800,2025-10-16,34,13180.0
setl_EH2510170562,settlement,15799364,processed,307636,0,EH2025101700000562,1760722200,2025-10-17,28,9840.0
setl_EH2510190563,settlement,30675127,processed,564873,0,EH2025101900000563,1760895000,2025-10-19,39,1420.0
setl_EH2510200564,settlement,18582325,processed,341675,0,EH2025102000000564,1760981400,2025-10-20,31,580.0
setl_EH2510210565,settlement,66059359,processed,1219641,0,EH2025102100000565,1761067800,2025-10-21,76,4790.0
setl_EH2510220566,settlement,31500031,processed,605969,0,EH2025102200000566,1761154200,2025-10-22,38,15590.0
setl_EH2510230567,settlement,18487031,processed,353969,0,EH2025102300000567,1761240600,2025-10-23,32,8240.0
setl_EH2510240568,settlement,20611935,processed,391065,0,EH2025102400000568,1761327000,2025-10-24,32,7230.0
setl_EH2510260569,settlement,22429206,processed,518793,0,EH2025102600000569,1761499800,2025-10-26,34,58740.0
setl_EH2510270570,settlement,20696167,processed,390833,0,EH2025102700000570,1761586200,2025-10-27,33,6260.0
setl_EH2510280571,settlement,47700301,processed,882699,0,EH2025102800000571,1761672600,2025-10-28,62,4560.0
setl_EH2510290572,settlement,21295511,processed,401489,0,EH2025102900000572,1761759000,2025-10-29,33,6080.0
setl_EH2510300573,settlement,17129137,processed,315863,0,EH2025103000000573,1761845400,2025-10-30,30,1030.0
setl_EH2510310574,settlement,15552000,processed,331000,0,EH2025103100000574,1761931800,2025-10-31,28,25060.0
setl_EH2511020575,settlement,21901324,processed,422676,0,EH2025110200000575,1762104600,2025-11-02,26,11580.0
setl_EH2511030576,settlement,27688536,processed,533464,0,EH2025110300000576,1762191000,2025-11-03,41,14150.0
setl_EH2511040577,settlement,53893709,processed,1000291,0,EH2025110400000577,1762277400,2025-11-04,85,6780.0
setl_EH2511050578,settlement,19478138,processed,396862,0,EH2025110500000578,1762363800,2025-11-05,34,21730.0
setl_EH2511060579,settlement,31298805,processed,576195,0,EH2025110600000579,1762450200,2025-11-06,41,1360.0
setl_EH2511070580,settlement,28073449,processed,528551,0,EH2025110700000580,1762536600,2025-11-07,43,7620.0
setl_EH2511090581,settlement,24053015,processed,490984,0,EH2025110900000581,1762709400,2025-11-09,27,27330.0
setl_EH2511100582,settlement,22466926,processed,448074,0,EH2025111000000582,1762795800,2025-11-10,36,19780.0
setl_EH2511110583,settlement,60180555,processed,1107445,0,EH2025111100000583,1762882200,2025-11-11,75,2370.0
setl_EH2511120584,settlement,34573593,processed,636407,0,EH2025111200000584,1762968600,2025-11-12,36,1460.0
setl_EH2511130585,settlement,35431545,processed,649455,0,EH2025111300000585,1763055000,2025-11-13,39,0
setl_EH2511140586,settlement,35753663,processed,659337,0,EH2025111400000586,1763141400,2025-11-14,36,2170.0
setl_EH2511160587,settlement,14300396,processed,287604,0,EH2025111600000587,1763314200,2025-11-16,29,13900.0
setl_EH2511170588,settlement,14259087,processed,317913,0,EH2025111700000588,1763400600,2025-11-17,33,30850.0
setl_EH2511180589,settlement,47708070,processed,877929,0,EH2025111800000589,1763487000,2025-11-18,76,1880.0
setl_EH2511190590,settlement,28979199,processed,573801,0,EH2025111900000590,1763573400,2025-11-19,47,23250.0
setl_EH2511200591,settlement,27574644,processed,526356,0,EH2025112000000591,1763659800,2025-11-20,30,11410.0
setl_EH2511210592,settlement,26428311,processed,489689,0,EH2025112100000592,1763746200,2025-11-21,38,2870.0
setl_EH2511230593,settlement,40410868,processed,766132,0,EH2025112300000593,1763919000,2025-11-23,51,13860.0
setl_EH2511240594,settlement,21891201,processed,415799,0,EH2025112400000594,1764005400,2025-11-24,33,7930.0
setl_EH2511250595,settlement,45608894,processed,855106,0,EH2025112500000595,1764091800,2025-11-25,74,10420.0
setl_EH2511260596,settlement,29164684,processed,548315,0,EH2025112600000596,1764178200,2025-11-26,31,7490.0
setl_EH2511270597,settlement,21124639,processed,403361,0,EH2025112700000597,1764264600,2025-11-27,37,8810.0
setl_EH2511280598,settlement,19862035,processed,402965,0,EH2025112800000598,1764351000,2025-11-28,30,21220.0
setl_EH2511300599,settlement,23871986,processed,452014,0,EH2025113000000599,1764523800,2025-11-30,34,7880.0
setl_EH2512010600,settlement,18286806,processed,335194,0,EH2025120100000600,1764610200,2025-12-01,32,0
setl_EH2512020601,settlement,55694286,processed,1023714,0,EH2025120200000601,1764696600,2025-12-02,79,1550.0
setl_EH2512030602,settlement,28340317,processed,525683,0,EH2025120300000602,1764783000,2025-12-03,39,3390.0
setl_EH2512040603,settlement,31505253,processed,584746,0,EH2025120400000603,1764869400,2025-12-04,44,3960.0
setl_EH2512050604,settlement,46348438,processed,849562,0,EH2025120500000604,1764955800,2025-12-05,50,0
setl_EH2512070605,settlement,27248426,processed,506574,0,EH2025120700000605,1765128600,2025-12-07,42,3880.0
setl_EH2512080606,settlement,31365832,processed,595168,0,EH2025120800000606,1765215000,2025-12-08,47,11040.0
setl_EH2512090607,settlement,44621100,processed,817900,0,EH2025120900000607,1765301400,2025-12-09,64,0
setl_EH2512100608,settlement,39575388,processed,736612,0,EH2025121000000608,1765387800,2025-12-10,43,6110.0
setl_EH2512110609,settlement,23532097,processed,480903,0,EH2025121100000609,1765474200,2025-12-11,33,27040.0
setl_EH2512120610,settlement,28885003,processed,532996,0,EH2025121200000610,1765560600,2025-12-12,42,1930.0
setl_EH2512140611,settlement,28586169,processed,563831,0,EH2025121400000611,1765733400,2025-12-14,33,21740.0
setl_EH2512150612,settlement,27905803,processed,531197,0,EH2025121500000612,1765819800,2025-12-15,47,10740.0
setl_EH2512160613,settlement,44946629,processed,848371,0,EH2025121600000613,1765906200,2025-12-16,79,13370.0
setl_EH2512170614,settlement,28389173,processed,531827,0,EH2025121700000614,1765992600,2025-12-17,45,6250.0
setl_EH2512180615,settlement,34723768,processed,648232,0,EH2025121800000615,1766079000,2025-12-18,50,6410.0
setl_EH2512190616,settlement,24158501,processed,445499,0,EH2025121900000616,1766165400,2025-12-19,36,1460.0
setl_EH2512210617,settlement,37754799,processed,696201,0,EH2025122100000617,1766338200,2025-12-21,38,2270.0
setl_EH2512220618,settlement,20458408,processed,394592,0,EH2025122200000618,1766424600,2025-12-22,36,10690.0
setl_EH2512230619,settlement,70249406,processed,1292594,0,EH2025122300000619,1766511000,2025-12-23,80,2690.0
setl_EH2512240620,settlement,37063655,processed,689345,0,EH2025122400000620,1766597400,2025-12-24,42,5440.0
setl_EH2512250621,settlement,32260728,processed,599271,0,EH2025122500000621,1766683800,2025-12-25,36,4330.0
setl_EH2512260622,settlement,30033028,processed,556972,0,EH2025122600000622,1766770200,2025-12-26,43,3530.0
setl_EH2512280623,settlement,19315548,processed,365452,0,EH2025122800000623,1766943000,2025-12-28,30,6220.0
setl_EH2512290624,settlement,22228283,processed,425717,0,EH2025122900000624,1767029400,2025-12-29,39,9970.0
setl_EH2512300625,settlement,59436884,processed,1118116,0,EH2025123000000625,1767115800,2025-12-30,78,15630.0
setl_EH2512310626,settlement,32803121,processed,605879,0,EH2025123100000626,1767202200,2025-12-31,35,2510.0
setl_EH2601010627,settlement,45969623,processed,891377,0,EH2026010100000627,1767288600,2026-01-01,46,26600.0
setl_EH2601020628,settlement,33082428,processed,614571,0,EH2026010200000628,1767375000,2026-01-02,43,4460.0
setl_EH2601040629,settlement,27539225,processed,520775,0,EH2026010400000629,1767547800,2026-01-04,23,8720.0
setl_EH2601050630,settlement,31264436,processed,577564,0,EH2026010500000630,1767634200,2026-01-05,43,2450.0
setl_EH2601060631,settlement,47669478,processed,887521,0,EH2026010600000631,1767720600,2026-01-06,64,7500.0
setl_EH2601070632,settlement,25816347,processed,489653,0,EH2026010700000632,1767807000,2026-01-07,37,8970.0
setl_EH2601080633,settlement,32920573,processed,603427,0,EH2026010800000633,1767893400,2026-01-08,36,0
setl_EH2601090634,settlement,19619381,processed,359619,0,EH2026010900000634,1767979800,2026-01-09,32,0
setl_EH2601110635,settlement,9337903,processed,181097,0,EH2026011100000635,1768152600,2026-01-11,18,5420.0
setl_EH2601120636,settlement,18578399,processed,388601,0,EH2026011200000636,1768239000,2026-01-12,31,26220.0
setl_EH2601130637,settlement,44979944,processed,838056,0,EH2026011300000637,1768325400,2026-01-13,72,7410.0
setl_EH2601140638,settlement,13730295,processed,275705,0,EH2026011400000638,1768411800,2026-01-14,25,13110.0
setl_EH2601150639,settlement,16178579,processed,298421,0,EH2026011500000639,1768498200,2026-01-15,27,1020.0
setl_EH2601160640,settlement,37896977,processed,696023,0,EH2026011600000640,1768584600,2026-01-16,42,750.0
setl_EH2601180641,settlement,12383114,processed,246886,0,EH2026011800000641,1768757400,2026-01-18,25,10860.0
setl_EH2601190642,settlement,22943853,processed,435147,0,EH2026011900000642,1768843800,2026-01-19,27,7960.0
setl_EH2601200643,settlement,39572613,processed,744387,0,EH2026012000000643,1768930200,2026-01-20,54,10380.0
setl_EH2601210644,settlement,14562748,processed,347252,0,EH2026012100000644,1769016600,2026-01-21,26,43820.0
setl_EH2601220645,settlement,31510746,processed,583253,0,EH2026012200000645,1769103000,2026-01-22,34,3090.0
setl_EH2601230646,settlement,22497532,processed,432468,0,EH2026012300000646,1769189400,2026-01-23,30,10960.0
setl_EH2601250647,settlement,32481568,processed,610432,0,EH2026012500000647,1769362200,2026-01-25,45,8210.0
setl_EH2601260648,settlement,16234348,processed,298652,0,EH2026012600000648,1769448600,2026-01-26,30,590.0
setl_EH2601270649,settlement,24528860,processed,486139,0,EH2026012700000649,1769535000,2026-01-27,48,19930.0
setl_EH2601280650,settlement,20959946,processed,394054,0,EH2026012800000650,1769621400,2026-01-28,26,5380.0
setl_EH2601290651,settlement,17689471,processed,334529,0,EH2026012900000651,1769707800,2026-01-29,31,5610.0
setl_EH2601300652,settlement,24093380,processed,449620,0,EH2026013000000652,1769794200,2026-01-30,34,4360.0
setl_EH2602010653,settlement,30293719,processed,555281,0,EH2026020100000653,1769967000,2026-02-01,43,0
setl_EH2602020654,settlement,24031504,processed,440496,0,EH2026020200000654,1770053400,2026-02-02,24,0
setl_EH2602030655,settlement,49509427,processed,934573,0,EH2026020300000655,1770139800,2026-02-03,67,14770.0
setl_EH2602040656,settlement,31525293,processed,615707,0,EH2026020400000656,1770226200,2026-02-04,46,20650.0
setl_EH2602050657,settlement,23372507,processed,469493,0,EH2026020500000657,1770312600,2026-02-05,39,22410.0
setl_EH2602060658,settlement,14548981,processed,268019,0,EH2026020600000658,1770399000,2026-02-06,25,730.0
setl_EH2602080659,settlement,30548215,processed,580784,0,EH2026020800000659,1770571800,2026-02-08,43,11370.0
setl_EH2602090660,settlement,20691108,processed,413892,0,EH2026020900000660,1770658200,2026-02-09,26,18890.0
setl_EH2602100661,settlement,69293852,processed,1270148,0,EH2026021000000661,1770744600,2026-02-10,98,0
setl_EH2602110662,settlement,32949046,processed,603953,0,EH2026021100000662,1770831000,2026-02-11,40,0
setl_EH2602120663,settlement,26262989,processed,490010,0,EH2026021200000663,1770917400,2026-02-12,34,4700.0
setl_EH2602130664,settlement,25995326,processed,478674,0,EH2026021300000664,1771003800,2026-02-13,37,1190.0
setl_EH2602150665,settlement,31017446,processed,585553,0,EH2026021500000665,1771176600,2026-02-15,33,9280.0
setl_EH2602160666,settlement,26400825,processed,488175,0,EH2026021600000666,1771263000,2026-02-16,35,2320.0
setl_EH2602170667,settlement,50655753,processed,947246,0,EH2026021700000667,1771349400,2026-02-17,75,10220.0
setl_EH2602180668,settlement,35778331,processed,662669,0,EH2026021800000668,1771435800,2026-02-18,42,3740.0
setl_EH2602190669,settlement,19921440,processed,374560,0,EH2026021900000669,1771522200,2026-02-19,40,5130.0
setl_EH2602200670,settlement,28781052,processed,528948,0,EH2026022000000670,1771608600,2026-02-20,38,760.0
setl_EH2602220671,settlement,26145138,processed,484862,0,EH2026022200000671,1771781400,2026-02-22,35,3070.0
setl_EH2602230672,settlement,34363036,processed,663964,0,EH2026022300000672,1771867800,2026-02-23,45,18600.0
setl_EH2602240673,settlement,57716618,processed,1072381,0,EH2026022400000673,1771954200,2026-02-24,73,7880.0
setl_EH2602250674,settlement,25267996,processed,487004,0,EH2026022500000674,1772040600,2026-02-25,35,13010.0
setl_EH2602260675,settlement,27768323,processed,526677,0,EH2026022600000675,1772127000,2026-02-26,43,9650.0
setl_EH2602270676,settlement,21550516,processed,405484,0,EH2026022700000676,1772213400,2026-02-27,36,5710.0
setl_EH2603010677,settlement,29137184,processed,541816,0,EH2026030100000677,1772386200,2026-03-01,37,4220.0
setl_EH2603020678,settlement,22463192,processed,450808,0,EH2026030200000678,1772472600,2026-03-02,35,21310.0
setl_EH2603030679,settlement,46184115,processed,854885,0,EH2026030300000679,1772559000,2026-03-03,66,4550.0
setl_EH2603040680,settlement,27090432,processed,539568,0,EH2026030400000680,1772645400,2026-03-04,29,23460.0
setl_EH2603050681,settlement,29977484,processed,551515,0,EH2026030500000681,1772731800,2026-03-05,40,1110.0
setl_EH2603060682,settlement,15901314,processed,302686,0,EH2026030600000682,1772818200,2026-03-06,29,6120.0
setl_EH2603080683,settlement,26876609,processed,499391,0,EH2026030800000683,1772991000,2026-03-08,39,3680.0
setl_EH2603090684,settlement,21254872,processed,410128,0,EH2026030900000684,1773077400,2026-03-09,30,11200.0
setl_EH2603100685,settlement,35338251,processed,652749,0,EH2026031000000685,1773163800,2026-03-10,60,2730.0
setl_EH2603110686,settlement,35816553,processed,657447,0,EH2026031100000686,1773250200,2026-03-11,35,510.0
setl_EH2603120687,settlement,27327224,processed,516776,0,EH2026031200000687,1773336600,2026-03-12,38,8660.0
setl_EH2603130688,settlement,21274847,processed,404153,0,EH2026031300000688,1773423000,2026-03-13,35,7740.0
setl_EH2603150689,settlement,21339654,processed,419346,0,EH2026031500000689,1773595800,2026-03-15,33,15380.0
setl_EH2603160690,settlement,30372290,processed,586709,0,EH2026031600000690,1773682200,2026-03-16,32,16360.0
setl_EH2603170691,settlement,43940945,processed,808055,0,EH2026031700000691,1773768600,2026-03-17,64,1430.0
setl_EH2603180692,settlement,27500557,processed,528443,0,EH2026031800000692,1773855000,2026-03-18,36,13290.0
setl_EH2603190693,settlement,31481939,processed,577061,0,EH2026031900000693,1773941400,2026-03-19,36,0
setl_EH2603200694,settlement,19479850,processed,370150,0,EH2026032000000694,1774027800,2026-03-20,34,7140.0
setl_EH2603220695,settlement,28480957,processed,537043,0,EH2026032200000695,1774200600,2026-03-22,37,8180.0
setl_EH2603230696,settlement,20332305,processed,384695,0,EH2026032300000696,1774287000,2026-03-23,31,6550.0
setl_EH2603240697,settlement,60734740,processed,1113260,0,EH2026032400000697,1774373400,2026-03-24,66,0
setl_EH2603250698,settlement,28891094,processed,543906,0,EH2026032500000698,1774459800,2026-03-25,41,7820.0
setl_EH2603260699,settlement,23179811,processed,431189,0,EH2026032600000699,1774546200,2026-03-26,37,3440.0
setl_EH2603270700,settlement,21272316,processed,414684,0,EH2026032700000700,1774632600,2026-03-27,37,13510.0
setl_EH2603290701,settlement,20038567,processed,410433,0,EH2026032900000701,1774805400,2026-03-29,34,23530.0
setl_EH2603300702,settlement,22383902,processed,503097,0,EH2026033000000702,1774891800,2026-03-30,40,50630.0
setl_EH2603310703,settlement,57127668,processed,1068331,0,EH2026033100000703,1774978200,2026-03-31,77,11560.0
setl_EH2604010704,settlement,17705578,processed,361422,0,EH2026040100000704,1775064600,2026-04-01,31,20120.0
setl_EH2604020705,settlement,19863131,processed,370869,0,EH2026040200000705,1775151000,2026-04-02,31,3700.0
setl_EH2604030706,settlement,40128374,processed,740626,0,EH2026040300000706,1775237400,2026-04-03,41,2770.0
setl_EH2604050707,settlement,21730836,processed,437164,0,EH2026040500000707,1775410200,2026-04-05,41,21190.0
setl_EH2604060708,settlement,35524016,processed,681984,0,EH2026040600000708,1775496600,2026-04-06,44,16820.0
setl_EH2604070709,settlement,62352123,processed,1152877,0,EH2026040700000709,1775583000,2026-04-07,91,5440.0
setl_EH2604080710,settlement,25777698,processed,481302,0,EH2026040800000710,1775669400,2026-04-08,37,4800.0
setl_EH2604090711,settlement,31422561,processed,604439,0,EH2026040900000711,1775755800,2026-04-09,39,15530.0
setl_EH2604100712,settlement,24166093,processed,478907,0,EH2026041000000712,1775842200,2026-04-10,27,19610.0
setl_EH2604120713,settlement,31612176,processed,596824,0,EH2026041200000713,1776015000,2026-04-12,35,9480.0
setl_EH2604130714,settlement,35749215,processed,690785,0,EH2026041300000714,1776101400,2026-04-13,41,19370.0
setl_EH2604140715,settlement,64006955,processed,1194045,0,EH2026041400000715,1776187800,2026-04-14,91,11350.0
setl_EH2604150716,settlement,18049016,processed,348984,0,EH2026041500000716,1776274200,2026-04-15,35,9900.0
setl_EH2604160717,settlement,24039362,processed,440638,0,EH2026041600000717,1776360600,2026-04-16,34,0
setl_EH2604170718,settlement,28367784,processed,527216,0,EH2026041700000718,1776447000,2026-04-17,47,3950.0
setl_EH2604190719,settlement,21032255,processed,395745,0,EH2026041900000719,1776619800,2026-04-19,36,5580.0
setl_EH2604200720,settlement,19489228,processed,362772,0,EH2026042000000720,1776706200,2026-04-20,34,3020.0
setl_EH2604210721,settlement,52205378,processed,960621,0,EH2026042100000721,1776792600,2026-04-21,79,2020.0
setl_EH2604220722,settlement,35561346,processed,690654,0,EH2026042200000722,1776879000,2026-04-22,50,21180.0
setl_EH2604230723,settlement,16730112,processed,345888,0,EH2026042300000723,1776965400,2026-04-23,35,21400.0
setl_EH2604240724,settlement,24774120,processed,556880,0,EH2026042400000724,1777051800,2026-04-24,46,56070.0
setl_EH2604260725,settlement,32686614,processed,604386,0,EH2026042600000725,1777224600,2026-04-26,42,2860.0
setl_EH2604270726,settlement,31205678,processed,578321,0,EH2026042700000726,1777311000,2026-04-27,39,3450.0
setl_EH2604280727,settlement,49872896,processed,929104,0,EH2026042800000727,1777397400,2026-04-28,82,8150.0
setl_EH2604290728,settlement,29487200,processed,548800,0,EH2026042900000728,1777483800,2026-04-29,41,4530.0
setl_EH2604300729,settlement,49458379,processed,917620,0,EH2026043000000729,1777570200,2026-04-30,53,6030.0
setl_EH2605010730,settlement,34422161,processed,634839,0,EH2026050100000730,1777656600,2026-05-01,40,2120.0
setl_EH2605060731,settlement,5374920,processed,130820,0,EH2026050600000731,1778088600,2026-05-06,41,1820.0
setl_EH2605070732,settlement,11888403,processed,280693,0,EH2026050700000732,1778175000,2026-05-07,61,350.0
setl_EH2605080733,settlement,13345698,processed,339977,0,EH2026050800000733,1778261400,2026-05-08,56,10960.0
setl_EH2605100734,settlement,11981454,processed,292404,0,EH2026051000000734,1778434200,2026-05-10,47,4393.59
setl_EH2605110735,settlement,8807545,processed,208352,0,EH2026051100000735,1778520600,2026-05-11,55,430.0
setl_EH2605120736,settlement,22906405,processed,540276,0,EH2026051200000736,1778607000,2026-05-12,110,440.0
setl_EH2605130737,settlement,10619018,processed,256585,0,EH2026051300000737,1778693400,2026-05-13,55,2803.51
setl_EH2605140738,settlement,10409899,processed,251094,0,EH2026051400000738,1778779800,2026-05-14,55,2566.25
setl_EH2605150739,settlement,8864632,processed,212949,0,EH2026051500000739,1778866200,2026-05-15,52,1810.0
setl_EH2605170740,settlement,9586791,processed,237840,0,EH2026051700000740,1779039000,2026-05-17,45,5163.610000000001
setl_EH2605180741,settlement,7483796,processed,187571,0,EH2026051800000741,1779125400,2026-05-18,56,4839.29
setl_EH2605190742,settlement,25332025,processed,612632,0,EH2026051900000742,1779211800,2026-05-19,123,6919.88
setl_EH2605200743,settlement,6267950,processed,171492,0,EH2026052000000743,1779298200,2026-05-20,49,10168.4
setl_EH2605210744,settlement,8347086,processed,210341,0,EH2026052100000744,1779384600,2026-05-21,46,5880.42
setl_EH2605220745,settlement,8910533,processed,236364,0,EH2026052200000745,1779471000,2026-05-22,47,11299.39
setl_EH2605240746,settlement,6053862,processed,153492,0,EH2026052400000746,1779643800,2026-05-24,43,4661.71
setl_EH2605250747,settlement,13769329,processed,324149,0,EH2026052500000747,1779730200,2026-05-25,61,0
setl_EH2605260748,settlement,14266128,processed,339730,0,EH2026052600000748,1779816600,2026-05-26,84,1650.0
setl_EH2605270749,settlement,9591089,processed,236394,0,EH2026052700000749,1779903000,2026-05-27,55,4508.96
setl_EH2605280750,settlement,12151005,processed,345915,0,EH2026052800000750,1779989400,2026-05-28,62,25429.25
setl_EH2605290751,settlement,6641067,processed,157866,0,EH2026052900000751,1780075800,2026-05-29,45,650.0
setl_EH2606020752,settlement,22057325,processed,422675,0,EH2026060200000752,1780421400,2026-06-02,35,10020.0
setl_EH2606030753,settlement,26218692,processed,482308,0,EH2026060300000753,1780507800,2026-06-03,32,940.0
setl_EH2606040754,settlement,31957021,processed,602473,0,EH2026060400000754,1780594200,2026-06-04,34,9115.05
setl_EH2606050755,settlement,11846831,processed,310624,0,EH2026060500000755,1780680600,2026-06-05,33,50995.45
setl_EH2606070756,settlement,32470756,processed,601991,0,EH2026060700000756,1780853400,2026-06-07,36,3712.53
setl_EH2606080757,settlement,24506210,processed,452789,0,EH2026060800000757,1780939800,2026-06-08,39,1960.0
setl_EH2606090758,settlement,53017615,processed,973385,0,EH2026060900000758,1781026200,2026-06-09,70,860.0
setl_EH2606100759,settlement,38606352,processed,707648,0,EH2026061000000759,1781112600,2026-06-10,44,0
setl_EH2606110760,settlement,20852475,processed,390525,0,EH2026061100000760,1781199000,2026-06-11,40,4530.0
setl_EH2606120761,settlement,25612902,processed,494097,0,EH2026061200000761,1781285400,2026-06-12,33,13430.0
setl_EH2606140762,settlement,44180412,processed,812588,0,EH2026061400000762,1781458200,2026-06-14,47,1510.0
setl_EH2606150763,settlement,19810742,processed,399258,0,EH2026061500000763,1781544600,2026-06-15,36,19710.0
setl_EH2606160764,settlement,73718746,processed,1351254,0,EH2026061600000764,1781631000,2026-06-16,78,0
setl_EH2606170765,settlement,37123000,processed,682000,0,EH2026061700000765,1781717400,2026-06-17,43,840.0
setl_EH2606180766,settlement,26176476,processed,484524,0,EH2026061800000766,1781803800,2026-06-18,35,2570.0
setl_EH2606190767,settlement,16729079,processed,320920,0,EH2026061900000767,1781890200,2026-06-19,28,7790.0
setl_EH2606210768,settlement,30857044,processed,608956,0,EH2026062100000768,1782063000,2026-06-21,32,23650.0
setl_EH2606220769,settlement,24906421,processed,482579,0,EH2026062200000769,1782149400,2026-06-22,37,14210.0
setl_EH2606230770,settlement,61000781,processed,1137218,0,EH2026062300000770,1782235800,2026-06-23,71,10410.0
setl_EH2606240771,settlement,32010256,processed,586744,0,EH2026062400000771,1782322200,2026-06-24,42,0
setl_EH2606250772,settlement,40677902,processed,775098,0,EH2026062500000772,1782408600,2026-06-25,41,16080.0
setl_EH2606260773,settlement,24680052,processed,463947,0,EH2026062600000773,1782495000,2026-06-26,32,6310.0
setl_EH2606280774,settlement,28106521,processed,519479,0,EH2026062800000774,1782667800,2026-06-28,39,2340.0
setl_EH2606290775,settlement,26696745,processed,534255,0,EH2026062900000775,1782754200,2026-06-29,36,24500.0
setl_EH2606300776,settlement,55946102,processed,1051898,0,EH2026063000000776,1782840600,2026-06-30,82,14410.0
setl_EH2607010777,settlement,33792198,processed,636802,0,EH2026070100000777,1782927000,2026-07-01,44,9490.0
setl_EH2607020778,settlement,25545311,processed,480689,0,EH2026070200000778,1783013400,2026-07-02,29,6790.0
setl_EH2607030779,settlement,22748924,processed,426076,0,EH2026070300000779,1783099800,2026-07-03,32,4960.0
setl_EH2607050780,settlement,27652150,processed,525850,0,EH2026070500000780,1783272600,2026-07-05,39,10360.0
